Size:56961, Duration(usec):1548712
Size:48602, Duration(usec):220189
Size:152517, Duration(usec):2520723
Size:48742, Duration(usec):459232
Size:73841, Duration(usec):2183422
Size:436987, Duration(usec):4780513
Size:749494, Duration(usec):8144926
Size:21630, Duration(usec):130523
Size:2512219, Duration(usec):31293153
Size:1896962, Duration(usec):20162935
Size:28432, Duration(usec):171320
Size:10478, Duration(usec):30925192
Size:1861328, Duration(usec):8694254
Size:55554, Duration(usec):3151220
Size:21740, Duration(usec):2992826
Size:4718048, Duration(usec):52433697
Size:592599, Duration(usec):9935162
Size:11302, Duration(usec):17211628
Size:1553795, Duration(usec):16695560
Size:74, Duration(usec):77957
Size:4902, Duration(usec):25779794
Size:3781362, Duration(usec):41089148
Size:4165940, Duration(usec):37204543
Size:223952, Duration(usec):48886485
Size:21497, Duration(usec):48890376
Size:595692, Duration(usec):17463010
Size:535871, Duration(usec):43445831
Size:17730939, Duration(usec):93825502
Size:8851364, Duration(usec):115735349
Size:3898, Duration(usec):192703
Size:4822459, Duration(usec):59238436
Size:527077, Duration(usec):5720233
Size:5576341, Duration(usec):56143037
Size:6303, Duration(usec):58445109
Size:17252, Duration(usec):5129826
Size:29109, Duration(usec):13098058
Size:55982, Duration(usec):4688502
Size:25861, Duration(usec):90502230
Size:62129, Duration(usec):44312413
Size:20467, Duration(usec):53530494
Size:37434, Duration(usec):55679201
Size:43493, Duration(usec):88397643
Size:42906, Duration(usec):111027315
Size:2350160, Duration(usec):56784737
Size:29660, Duration(usec):88223284
Size:24263, Duration(usec):29490801
Size:16241, Duration(usec):88153302
Size:4896, Duration(usec):1433440
Size:47151, Duration(usec):1570236
Size:2533, Duration(usec):86797969
