Size:56961, Duration(usec):465402
Size:48602, Duration(usec):352034
Size:152517, Duration(usec):1749071
Size:48742, Duration(usec):341845
Size:73841, Duration(usec):557481
Size:436987, Duration(usec):5014436
Size:749494, Duration(usec):7710317
Size:21630, Duration(usec):142482
Size:2512219, Duration(usec):29012136
Size:1896962, Duration(usec):20179020
Size:28432, Duration(usec):156123
Size:10478, Duration(usec):28679073
Size:1861328, Duration(usec):18567027
Size:55554, Duration(usec):3489278
Size:21740, Duration(usec):3393137
Size:4718048, Duration(usec):61443091
Size:592599, Duration(usec):22511087
Size:11302, Duration(usec):17145401
Size:1553795, Duration(usec):4528805
Size:74, Duration(usec):155444
Size:4902, Duration(usec):23541287
Size:3781362, Duration(usec):41906701
Size:4165940, Duration(usec):39711291
Size:223952, Duration(usec):58862594
Size:21497, Duration(usec):58806805
Size:595692, Duration(usec):16831926
Size:535871, Duration(usec):47306870
Size:17730939, Duration(usec):162535876
Size:8851364, Duration(usec):107905347
Size:3898, Duration(usec):93781
Size:4822459, Duration(usec):58024086
Size:527077, Duration(usec):6363848
Size:5576341, Duration(usec):21847180
Size:6303, Duration(usec):57137545
Size:17252, Duration(usec):5992629
Size:29109, Duration(usec):12391113
Size:55982, Duration(usec):6449258
Size:25861, Duration(usec):159079050
Size:62129, Duration(usec):53892420
Size:20467, Duration(usec):19285341
Size:37434, Duration(usec):54361988
Size:43493, Duration(usec):156973530
Size:42906, Duration(usec):103405117
Size:2350160, Duration(usec):62132468
Size:29660, Duration(usec):156639018
Size:24263, Duration(usec):31841635
Size:16241, Duration(usec):156593822
Size:4896, Duration(usec):3194853
Size:47151, Duration(usec):4145106
Size:2533, Duration(usec):155238491
