Size:56961, Duration(usec):950824
Size:48602, Duration(usec):1666054
Size:152517, Duration(usec):1431876
Size:48742, Duration(usec):189951
Size:73841, Duration(usec):2974702
Size:436987, Duration(usec):2444991
Size:749494, Duration(usec):6431832
Size:21630, Duration(usec):86535
Size:2512219, Duration(usec):23932098
Size:1896962, Duration(usec):17612497
Size:28432, Duration(usec):227858
Size:10478, Duration(usec):20421789
Size:1861328, Duration(usec):16815809
Size:55554, Duration(usec):127860
Size:21740, Duration(usec):90108
Size:4718048, Duration(usec):49486553
Size:592599, Duration(usec):10217831
Size:11302, Duration(usec):68191
Size:1553795, Duration(usec):3342072
Size:74, Duration(usec):55323
Size:4902, Duration(usec):34356
Size:3781362, Duration(usec):37227204
Size:4165940, Duration(usec):54727914
Size:223952, Duration(usec):15844675
Size:21497, Duration(usec):15200770
Size:595692, Duration(usec):6663763
Size:535871, Duration(usec):36204799
Size:17730939, Duration(usec):159164682
Size:8851364, Duration(usec):88870369
Size:3898, Duration(usec):112141
Size:4822459, Duration(usec):45278455
Size:527077, Duration(usec):10975034
Size:5576341, Duration(usec):19994026
Size:6303, Duration(usec):38674156
Size:17252, Duration(usec):2493803
Size:29109, Duration(usec):413287
Size:55982, Duration(usec):792615
Size:25861, Duration(usec):131346467
Size:62129, Duration(usec):420398
Size:20467, Duration(usec):442525
Size:37434, Duration(usec):17731997
Size:43493, Duration(usec):114660485
Size:42906, Duration(usec):53456170
Size:2350160, Duration(usec):33008166
Size:29660, Duration(usec):112151710
Size:24263, Duration(usec):170537
Size:16241, Duration(usec):111026961
Size:4896, Duration(usec):327419
Size:47151, Duration(usec):752081
Size:2533, Duration(usec):100920435
