Size:56961, Duration(usec):1561775
Size:48602, Duration(usec):4907224
Size:152517, Duration(usec):4903470
Size:48742, Duration(usec):1139568
Size:73841, Duration(usec):436617
Size:436987, Duration(usec):8969927
Size:749494, Duration(usec):16588379
Size:21630, Duration(usec):92154
Size:2512219, Duration(usec):46914700
Size:1896962, Duration(usec):14446452
Size:28432, Duration(usec):510404
Size:10478, Duration(usec):39864287
Size:1861328, Duration(usec):31252630
Size:55554, Duration(usec):424081
Size:21740, Duration(usec):233554
Size:4718048, Duration(usec):44524627
Size:592599, Duration(usec):18377338
Size:11302, Duration(usec):843859
Size:1553795, Duration(usec):38499456
Size:74, Duration(usec):205376
Size:4902, Duration(usec):156729
Size:3781362, Duration(usec):324167592
Size:4165940, Duration(usec):63823134
Size:223952, Duration(usec):10640195
Size:21497, Duration(usec):9452108
Size:595692, Duration(usec):9229029
Size:535871, Duration(usec):17300841
Size:17730939, Duration(usec):614952941
Size:8851364, Duration(usec):385459260
Size:3898, Duration(usec):152949
Size:4822459, Duration(usec):344764765
Size:527077, Duration(usec):6211300
Size:5576341, Duration(usec):149462395
Size:6303, Duration(usec):1398424
Size:17252, Duration(usec):92181
Size:29109, Duration(usec):447948
Size:55982, Duration(usec):1294605
Size:25861, Duration(usec):1416048
Size:62129, Duration(usec):5884727
Size:20467, Duration(usec):110281720
Size:37434, Duration(usec):288585514
Size:43493, Duration(usec):525207227
Size:42906, Duration(usec):314339949
Size:2350160, Duration(usec):36151905
Size:29660, Duration(usec):1227239
Size:24263, Duration(usec):322825
Size:16241, Duration(usec):1445187
Size:4896, Duration(usec):12599227
Size:47151, Duration(usec):56458223
Size:2533, Duration(usec):9389725
