Size:56961, Duration(usec):14636422
Size:48602, Duration(usec):870737
Size:152517, Duration(usec):1514346
Size:48742, Duration(usec):1528124
Size:73841, Duration(usec):1178857
Size:436987, Duration(usec):4071886
Size:749494, Duration(usec):7899458
Size:21630, Duration(usec):199718
Size:2512219, Duration(usec):17019853
Size:1896962, Duration(usec):32300675
Size:28432, Duration(usec):101903
Size:10478, Duration(usec):9975871
Size:1861328, Duration(usec):41627313
Size:55554, Duration(usec):406240
Size:21740, Duration(usec):107798
Size:4718048, Duration(usec):113979181
Size:592599, Duration(usec):24342319
Size:11302, Duration(usec):1158925
Size:1553795, Duration(usec):29383876
Size:74, Duration(usec):123069
Size:4902, Duration(usec):32493
Size:3781362, Duration(usec):51240521
Size:4165940, Duration(usec):363475265
Size:223952, Duration(usec):6068851
Size:21497, Duration(usec):4530486
Size:595692, Duration(usec):10012914
Size:535871, Duration(usec):29834424
Size:17730939, Duration(usec):438772902
Size:8851364, Duration(usec):243114992
Size:3898, Duration(usec):2059209
Size:4822459, Duration(usec):23669564
Size:527077, Duration(usec):10760008
Size:5576341, Duration(usec):694388787
Size:6303, Duration(usec):564321
Size:17252, Duration(usec):97349
Size:29109, Duration(usec):411066
Size:55982, Duration(usec):14659546
Size:25861, Duration(usec):397126
Size:62129, Duration(usec):1831495
Size:20467, Duration(usec):655249894
Size:37434, Duration(usec):152331
Size:43493, Duration(usec):349294272
Size:42906, Duration(usec):171489737
Size:2350160, Duration(usec):369069198
Size:29660, Duration(usec):354529
Size:24263, Duration(usec):244776059
Size:16241, Duration(usec):353112
Size:4896, Duration(usec):31312478
Size:47151, Duration(usec):61789089
Size:2533, Duration(usec):20182
