Size:56961, Duration(usec):1076758
Size:48602, Duration(usec):512621
Size:152517, Duration(usec):890098
Size:48742, Duration(usec):277268
Size:73841, Duration(usec):1247797
Size:436987, Duration(usec):17427343
Size:749494, Duration(usec):7612805
Size:21630, Duration(usec):417053
Size:2512219, Duration(usec):26677133
Size:1896962, Duration(usec):22804761
Size:28432, Duration(usec):247218
Size:10478, Duration(usec):19633898
Size:1861328, Duration(usec):28791461
Size:55554, Duration(usec):268900
Size:21740, Duration(usec):495121
Size:4718048, Duration(usec):162041257
Size:592599, Duration(usec):13089258
Size:11302, Duration(usec):365806
Size:1553795, Duration(usec):19845841
Size:74, Duration(usec):110453
Size:4902, Duration(usec):109079
Size:3781362, Duration(usec):349421158
Size:4165940, Duration(usec):254557546
Size:223952, Duration(usec):2072292
Size:21497, Duration(usec):646096
Size:595692, Duration(usec):7802574
Size:535871, Duration(usec):13446137
Size:17730939, Duration(usec):545691990
Size:8851364, Duration(usec):385998971
Size:3898, Duration(usec):442836
Size:4822459, Duration(usec):50028102
Size:527077, Duration(usec):6151106
Size:5576341, Duration(usec):326599900
Size:6303, Duration(usec):1365602
Size:17252, Duration(usec):91371
Size:29109, Duration(usec):136045
Size:55982, Duration(usec):4816606
Size:25861, Duration(usec):301173
Size:62129, Duration(usec):130990
Size:20467, Duration(usec):287419218
Size:37434, Duration(usec):152046
Size:43493, Duration(usec):455930589
Size:42906, Duration(usec):314473237
Size:2350160, Duration(usec):383835093
Size:29660, Duration(usec):495107
Size:24263, Duration(usec):135509807
Size:16241, Duration(usec):346619
Size:4896, Duration(usec):27930683
Size:47151, Duration(usec):59332540
Size:2533, Duration(usec):8133770
