Size:56961, Duration(usec):3181318
Size:48602, Duration(usec):5240733
Size:152517, Duration(usec):1255909
Size:48742, Duration(usec):3781275
Size:73841, Duration(usec):4197135
Size:436987, Duration(usec):5951843
Size:749494, Duration(usec):8326213
Size:21630, Duration(usec):70703
Size:2512219, Duration(usec):42787140
Size:1896962, Duration(usec):29360897
Size:28432, Duration(usec):786405
Size:10478, Duration(usec):35736712
Size:1861328, Duration(usec):35745179
Size:55554, Duration(usec):186886
Size:21740, Duration(usec):90363
Size:4718048, Duration(usec):81000265
Size:592599, Duration(usec):24183136
Size:11302, Duration(usec):101164
Size:1553795, Duration(usec):23749032
Size:74, Duration(usec):96380
Size:4902, Duration(usec):112922
Size:3781362, Duration(usec):45442633
Size:4165940, Duration(usec):59607161
Size:223952, Duration(usec):526971
Size:21497, Duration(usec):35198
Size:595692, Duration(usec):5402695
Size:535871, Duration(usec):19127642
Size:17730939, Duration(usec):478300073
Size:8851364, Duration(usec):314927630
Size:3898, Duration(usec):1178123
Size:4822459, Duration(usec):173405711
Size:527077, Duration(usec):3150263
Size:5576341, Duration(usec):795193049
Size:6303, Duration(usec):968460
Size:17252, Duration(usec):60393
Size:29109, Duration(usec):72000
Size:55982, Duration(usec):3649668
Size:25861, Duration(usec):2993411
Size:62129, Duration(usec):121373
Size:20467, Duration(usec):756196620
Size:37434, Duration(usec):117914963
Size:43493, Duration(usec):388562594
Size:42906, Duration(usec):244185522
Size:2350160, Duration(usec):126770114
Size:29660, Duration(usec):95456543
Size:24263, Duration(usec):437424
Size:16241, Duration(usec):93084052
Size:4896, Duration(usec):10383845
Size:47151, Duration(usec):65742668
Size:2533, Duration(usec):72757176
