Size:56961, Duration(usec):187054
Size:48602, Duration(usec):125501
Size:152517, Duration(usec):774946
Size:48742, Duration(usec):143644
Size:73841, Duration(usec):282751
Size:436987, Duration(usec):2614502
Size:749494, Duration(usec):4844943
Size:21630, Duration(usec):34809
Size:2512219, Duration(usec):16867697
Size:1896962, Duration(usec):13473766
Size:28432, Duration(usec):100124
Size:10478, Duration(usec):16167800
Size:1861328, Duration(usec):12789958
Size:55554, Duration(usec):201202
Size:21740, Duration(usec):53784
Size:4718048, Duration(usec):32410946
Size:592599, Duration(usec):14280303
Size:11302, Duration(usec):8433177
Size:1553795, Duration(usec):10829959
Size:74, Duration(usec):21281
Size:4902, Duration(usec):7600206
Size:3781362, Duration(usec):25608190
Size:4165940, Duration(usec):28237141
Size:223952, Duration(usec):25944843
Size:21497, Duration(usec):25997119
Size:595692, Duration(usec):5235421
Size:535871, Duration(usec):27623452
Size:17730939, Duration(usec):123505008
Size:8851364, Duration(usec):81972410
Size:3898, Duration(usec):18926
Size:4822459, Duration(usec):33138444
Size:527077, Duration(usec):3555387
Size:5576341, Duration(usec):38974912
Size:6303, Duration(usec):31667642
Size:17252, Duration(usec):1678045
Size:29109, Duration(usec):125072
Size:55982, Duration(usec):846811
Size:25861, Duration(usec):117335087
Size:62129, Duration(usec):17743684
Size:20467, Duration(usec):34636200
Size:37434, Duration(usec):27015185
Size:43493, Duration(usec):113579494
Size:42906, Duration(usec):74205507
Size:2350160, Duration(usec):28488512
Size:29660, Duration(usec):113028621
Size:24263, Duration(usec):15010147
Size:16241, Duration(usec):112776764
Size:4896, Duration(usec):87881
Size:47151, Duration(usec):75829
Size:2533, Duration(usec):110518001
