Size:56961, Duration(usec):219976
Size:48602, Duration(usec):69004
Size:152517, Duration(usec):871094
Size:48742, Duration(usec):90630
Size:73841, Duration(usec):293841
Size:436987, Duration(usec):2709950
Size:749494, Duration(usec):4623216
Size:21630, Duration(usec):48534
Size:2512219, Duration(usec):16441782
Size:1896962, Duration(usec):12379152
Size:28432, Duration(usec):45802
Size:10478, Duration(usec):15173098
Size:1861328, Duration(usec):12267983
Size:55554, Duration(usec):216264
Size:21740, Duration(usec):33651
Size:4718048, Duration(usec):29889022
Size:592599, Duration(usec):11520287
Size:11302, Duration(usec):3344069
Size:1553795, Duration(usec):9991672
Size:74, Duration(usec):19335
Size:4902, Duration(usec):22048
Size:3781362, Duration(usec):25230228
Size:4165940, Duration(usec):27530202
Size:223952, Duration(usec):17086945
Size:21497, Duration(usec):16805389
Size:595692, Duration(usec):3805387
Size:535871, Duration(usec):25539750
Size:17730939, Duration(usec):117432378
Size:8851364, Duration(usec):76806218
Size:3898, Duration(usec):27964
Size:4822459, Duration(usec):32052191
Size:527077, Duration(usec):3353641
Size:5576341, Duration(usec):37274554
Size:6303, Duration(usec):29408252
Size:17252, Duration(usec):48601
Size:29109, Duration(usec):95042
Size:55982, Duration(usec):107560
Size:25861, Duration(usec):106307912
Size:62129, Duration(usec):1762393
Size:20467, Duration(usec):29453210
Size:37434, Duration(usec):20852834
Size:43493, Duration(usec):99770714
Size:42906, Duration(usec):62652720
Size:2350160, Duration(usec):15899414
Size:29660, Duration(usec):98759962
Size:24263, Duration(usec):3747522
Size:16241, Duration(usec):98410228
Size:4896, Duration(usec):166245
Size:47151, Duration(usec):197704
Size:2533, Duration(usec):94350964
