Size:56961, Duration(usec):1259074
Size:48602, Duration(usec):1437257
Size:152517, Duration(usec):2979239
Size:48742, Duration(usec):2573181
Size:73841, Duration(usec):1401194
Size:436987, Duration(usec):3477876
Size:749494, Duration(usec):7885141
Size:21630, Duration(usec):891748
Size:2512219, Duration(usec):10814801
Size:1896962, Duration(usec):15775225
Size:28432, Duration(usec):282924
Size:10478, Duration(usec):3770723
Size:1861328, Duration(usec):17812048
Size:55554, Duration(usec):531775
Size:21740, Duration(usec):131638
Size:4718048, Duration(usec):47874909
Size:592599, Duration(usec):5536284
Size:11302, Duration(usec):62656
Size:1553795, Duration(usec):12638240
Size:74, Duration(usec):289060
Size:4902, Duration(usec):45273
Size:3781362, Duration(usec):40915903
Size:4165940, Duration(usec):41815691
Size:223952, Duration(usec):1413318
Size:21497, Duration(usec):368005
Size:595692, Duration(usec):6193607
Size:535871, Duration(usec):29020220
Size:17730939, Duration(usec):166608063
Size:8851364, Duration(usec):81894198
Size:3898, Duration(usec):203538
Size:4822459, Duration(usec):16951727
Size:527077, Duration(usec):4129934
Size:5576341, Duration(usec):52635240
Size:6303, Duration(usec):3676633
Size:17252, Duration(usec):1369967
Size:29109, Duration(usec):533695
Size:55982, Duration(usec):325494
Size:25861, Duration(usec):113326298
Size:62129, Duration(usec):971754
Size:20467, Duration(usec):13500208
Size:37434, Duration(usec):170557
Size:43493, Duration(usec):79228883
Size:42906, Duration(usec):10370464
Size:2350160, Duration(usec):23831270
Size:29660, Duration(usec):74115951
Size:24263, Duration(usec):428653
Size:16241, Duration(usec):71721620
Size:4896, Duration(usec):55041
Size:47151, Duration(usec):248619
Size:2533, Duration(usec):51417514
