Size:56961, Duration(usec):290803
Size:48602, Duration(usec):213875
Size:152517, Duration(usec):1900674
Size:48742, Duration(usec):232960
Size:73841, Duration(usec):416384
Size:436987, Duration(usec):2973872
Size:749494, Duration(usec):4813968
Size:21630, Duration(usec):26666
Size:2512219, Duration(usec):16443699
Size:1896962, Duration(usec):12590984
Size:28432, Duration(usec):89305
Size:10478, Duration(usec):9486913
Size:1861328, Duration(usec):11980327
Size:55554, Duration(usec):169040
Size:21740, Duration(usec):38428
Size:4718048, Duration(usec):31067462
Size:592599, Duration(usec):3986240
Size:11302, Duration(usec):25893
Size:1553795, Duration(usec):9940436
Size:74, Duration(usec):14582
Size:4902, Duration(usec):75637
Size:3781362, Duration(usec):25012204
Size:4165940, Duration(usec):28138634
Size:223952, Duration(usec):1376523
Size:21497, Duration(usec):30168
Size:595692, Duration(usec):4044140
Size:535871, Duration(usec):12391329
Size:17730939, Duration(usec):119744441
Size:8851364, Duration(usec):58618187
Size:3898, Duration(usec):26042
Size:4822459, Duration(usec):34181157
Size:527077, Duration(usec):3315827
Size:5576341, Duration(usec):36803686
Size:6303, Duration(usec):20901621
Size:17252, Duration(usec):412419
Size:29109, Duration(usec):80781
Size:55982, Duration(usec):207975
Size:25861, Duration(usec):64039226
Size:62129, Duration(usec):519446
Size:20467, Duration(usec):44677
Size:37434, Duration(usec):125909
Size:43493, Duration(usec):30184381
Size:42906, Duration(usec):183251
Size:2350160, Duration(usec):15870488
Size:29660, Duration(usec):25045455
Size:24263, Duration(usec):130265
Size:16241, Duration(usec):22775165
Size:4896, Duration(usec):5142
Size:47151, Duration(usec):227278
Size:2533, Duration(usec):2455037
