Size:56961, Duration(usec):1100004
Size:48602, Duration(usec):362342
Size:152517, Duration(usec):2701653
Size:48742, Duration(usec):188518
Size:73841, Duration(usec):2149023
Size:436987, Duration(usec):6660650
Size:749494, Duration(usec):9196883
Size:21630, Duration(usec):966625
Size:2512219, Duration(usec):49156914
Size:1896962, Duration(usec):39035058
Size:28432, Duration(usec):322888
Size:10478, Duration(usec):35069644
Size:1861328, Duration(usec):13518129
Size:55554, Duration(usec):1209611
Size:21740, Duration(usec):440034
Size:4718048, Duration(usec):85723562
Size:592599, Duration(usec):4423246
Size:11302, Duration(usec):5160616
Size:1553795, Duration(usec):27328881
Size:74, Duration(usec):130578
Size:4902, Duration(usec):176050
Size:3781362, Duration(usec):68797151
Size:4165940, Duration(usec):73305623
Size:223952, Duration(usec):2684403
Size:21497, Duration(usec):76430
Size:595692, Duration(usec):18526942
Size:535871, Duration(usec):14118292
Size:17730939, Duration(usec):123612380
Size:8851364, Duration(usec):208036142
Size:3898, Duration(usec):428927
Size:4822459, Duration(usec):142240246
Size:527077, Duration(usec):9181823
Size:5576341, Duration(usec):150112232
Size:6303, Duration(usec):403975
Size:17252, Duration(usec):286137
Size:29109, Duration(usec):2732610
Size:55982, Duration(usec):18382365
Size:25861, Duration(usec):4278286
Size:62129, Duration(usec):738282
Size:20467, Duration(usec):71872649
Size:37434, Duration(usec):31602124
Size:43493, Duration(usec):611830
Size:42906, Duration(usec):64937594
Size:2350160, Duration(usec):44597985
Size:29660, Duration(usec):2654181
Size:24263, Duration(usec):214019
Size:16241, Duration(usec):6642712
Size:4896, Duration(usec):795944
Size:47151, Duration(usec):4683800
Size:2533, Duration(usec):562675
