Size:56961, Duration(usec):650362
Size:48602, Duration(usec):556708
Size:152517, Duration(usec):1226177
Size:48742, Duration(usec):884514
Size:73841, Duration(usec):1422697
Size:436987, Duration(usec):2907294
Size:749494, Duration(usec):5619134
Size:21630, Duration(usec):206420
Size:2512219, Duration(usec):17464252
Size:1896962, Duration(usec):34119648
Size:28432, Duration(usec):653385
Size:10478, Duration(usec):3371934
Size:1861328, Duration(usec):29072204
Size:55554, Duration(usec):242244
Size:21740, Duration(usec):4751891
Size:4718048, Duration(usec):86486734
Size:592599, Duration(usec):8177250
Size:11302, Duration(usec):523068
Size:1553795, Duration(usec):22547421
Size:74, Duration(usec):157004
Size:4902, Duration(usec):43938
Size:3781362, Duration(usec):75637948
Size:4165940, Duration(usec):72260325
Size:223952, Duration(usec):1790348
Size:21497, Duration(usec):305541
Size:595692, Duration(usec):8108552
Size:535871, Duration(usec):12418783
Size:17730939, Duration(usec):271562055
Size:8851364, Duration(usec):190632219
Size:3898, Duration(usec):164085
Size:4822459, Duration(usec):32355980
Size:527077, Duration(usec):7580057
Size:5576341, Duration(usec):134944920
Size:6303, Duration(usec):642470
Size:17252, Duration(usec):387184
Size:29109, Duration(usec):334441
Size:55982, Duration(usec):6431736
Size:25861, Duration(usec):263654
Size:62129, Duration(usec):576389
Size:20467, Duration(usec):56601683
Size:37434, Duration(usec):102365
Size:43493, Duration(usec):92508453
Size:42906, Duration(usec):47454391
Size:2350160, Duration(usec):45595544
Size:29660, Duration(usec):381274
Size:24263, Duration(usec):248437
Size:16241, Duration(usec):130324
Size:4896, Duration(usec):265764
Size:47151, Duration(usec):1281302
Size:2533, Duration(usec):18320
