Size:56961, Duration(usec):1929958
Size:48602, Duration(usec):7026176
Size:152517, Duration(usec):3698240
Size:48742, Duration(usec):34404886
Size:73841, Duration(usec):2162429
Size:436987, Duration(usec):4863042
Size:749494, Duration(usec):10067595
Size:21630, Duration(usec):231511
Size:2512219, Duration(usec):36076348
Size:1896962, Duration(usec):28782929
Size:28432, Duration(usec):270086
Size:10478, Duration(usec):21975778
Size:1861328, Duration(usec):28783799
Size:55554, Duration(usec):316260
Size:21740, Duration(usec):105830
Size:4718048, Duration(usec):81177284
Size:592599, Duration(usec):8023446
Size:11302, Duration(usec):175050
Size:1553795, Duration(usec):26998214
Size:74, Duration(usec):605985
Size:4902, Duration(usec):146306
Size:3781362, Duration(usec):77092285
Size:4165940, Duration(usec):81812119
Size:223952, Duration(usec):1654053
Size:21497, Duration(usec):186595
Size:595692, Duration(usec):5213993
Size:535871, Duration(usec):11904745
Size:17730939, Duration(usec):341227610
Size:8851364, Duration(usec):202604537
Size:3898, Duration(usec):235409
Size:4822459, Duration(usec):64297980
Size:527077, Duration(usec):9671747
Size:5576341, Duration(usec):66992399
Size:6303, Duration(usec):631839
Size:17252, Duration(usec):625820
Size:29109, Duration(usec):204713
Size:55982, Duration(usec):5153232
Size:25861, Duration(usec):863421
Size:62129, Duration(usec):283924
Size:20467, Duration(usec):530899
Size:37434, Duration(usec):280287
Size:43493, Duration(usec):161788508
Size:42906, Duration(usec):59254073
Size:2350160, Duration(usec):40957950
Size:29660, Duration(usec):719636
Size:24263, Duration(usec):568292
Size:16241, Duration(usec):273700
Size:4896, Duration(usec):285862
Size:47151, Duration(usec):3309225
Size:2533, Duration(usec):40702
