Size:56961, Duration(usec):2838732
Size:48602, Duration(usec):643960
Size:152517, Duration(usec):9331124
Size:48742, Duration(usec):345937
Size:73841, Duration(usec):3992048
Size:436987, Duration(usec):24217967
Size:749494, Duration(usec):11109787
Size:21630, Duration(usec):4196374
Size:2512219, Duration(usec):34545626
Size:1896962, Duration(usec):33987047
Size:28432, Duration(usec):510343
Size:10478, Duration(usec):20445008
Size:1861328, Duration(usec):30450005
Size:55554, Duration(usec):390174
Size:21740, Duration(usec):256773
Size:4718048, Duration(usec):100463832
Size:592599, Duration(usec):5949590
Size:11302, Duration(usec):321933
Size:1553795, Duration(usec):24786921
Size:74, Duration(usec):147296
Size:4902, Duration(usec):127012
Size:3781362, Duration(usec):57037758
Size:4165940, Duration(usec):80793739
Size:223952, Duration(usec):4855417
Size:21497, Duration(usec):1835513
Size:595692, Duration(usec):8413804
Size:535871, Duration(usec):15251829
Size:17730939, Duration(usec):217934723
Size:8851364, Duration(usec):134365231
Size:3898, Duration(usec):51290
Size:4822459, Duration(usec):72372728
Size:527077, Duration(usec):26260503
Size:5576341, Duration(usec):37545628
Size:6303, Duration(usec):785643
Size:17252, Duration(usec):392243
Size:29109, Duration(usec):913688
Size:55982, Duration(usec):350535
Size:25861, Duration(usec):3099244
Size:62129, Duration(usec):776741
Size:20467, Duration(usec):78502
Size:37434, Duration(usec):105133
Size:43493, Duration(usec):38780785
Size:42906, Duration(usec):574304
Size:2350160, Duration(usec):53275332
Size:29660, Duration(usec):1684000
Size:24263, Duration(usec):961703
Size:16241, Duration(usec):3450435
Size:4896, Duration(usec):54051
Size:47151, Duration(usec):222304
Size:2533, Duration(usec):392014
