Size:56961, Duration(usec):78463
Size:48602, Duration(usec):72582
Size:152517, Duration(usec):694587
Size:48742, Duration(usec):97102
Size:73841, Duration(usec):223577
Size:436987, Duration(usec):2542275
Size:749494, Duration(usec):4520313
Size:21630, Duration(usec):21065
Size:2512219, Duration(usec):18928386
Size:1896962, Duration(usec):12531314
Size:28432, Duration(usec):34811
Size:10478, Duration(usec):18261153
Size:1861328, Duration(usec):12188164
Size:55554, Duration(usec):140707
Size:21740, Duration(usec):105830
Size:4718048, Duration(usec):30921430
Size:592599, Duration(usec):13700429
Size:11302, Duration(usec):8145457
Size:1553795, Duration(usec):12005058
Size:74, Duration(usec):37628
Size:4902, Duration(usec):10551003
Size:3781362, Duration(usec):24466900
Size:4165940, Duration(usec):27638844
Size:223952, Duration(usec):25269465
Size:21497, Duration(usec):25182720
Size:595692, Duration(usec):5818097
Size:535871, Duration(usec):26264961
Size:17730939, Duration(usec):124124900
Size:8851364, Duration(usec):81078532
Size:3898, Duration(usec):26379
Size:4822459, Duration(usec):35091501
Size:527077, Duration(usec):3136856
Size:5576341, Duration(usec):39576341
Size:6303, Duration(usec):33769411
Size:17252, Duration(usec):1455351
Size:29109, Duration(usec):457350
Size:55982, Duration(usec):973918
Size:25861, Duration(usec):118699834
Size:62129, Duration(usec):17738068
Size:20467, Duration(usec):35699758
Size:37434, Duration(usec):29555176
Size:43493, Duration(usec):116069388
Size:42906, Duration(usec):74157837
Size:2350160, Duration(usec):29259306
Size:29660, Duration(usec):115666528
Size:24263, Duration(usec):15750335
Size:16241, Duration(usec):115434014
Size:4896, Duration(usec):428098
Size:47151, Duration(usec):411570
Size:2533, Duration(usec):113401060
