Size:56961, Duration(usec):1326403
Size:48602, Duration(usec):399780
Size:152517, Duration(usec):2416225
Size:48742, Duration(usec):248183
Size:73841, Duration(usec):2420762
Size:436987, Duration(usec):5814039
Size:749494, Duration(usec):10703319
Size:21630, Duration(usec):129609
Size:2512219, Duration(usec):28690644
Size:1896962, Duration(usec):23249648
Size:28432, Duration(usec):142497
Size:10478, Duration(usec):28478600
Size:1861328, Duration(usec):8707354
Size:55554, Duration(usec):5182974
Size:21740, Duration(usec):5046098
Size:4718048, Duration(usec):56304858
Size:592599, Duration(usec):10426539
Size:11302, Duration(usec):20978160
Size:1553795, Duration(usec):18534839
Size:74, Duration(usec):1859701
Size:4902, Duration(usec):24619367
Size:3781362, Duration(usec):49872208
Size:4165940, Duration(usec):40775318
Size:223952, Duration(usec):55508793
Size:21497, Duration(usec):57552978
Size:595692, Duration(usec):22640178
Size:535871, Duration(usec):53830334
Size:17730939, Duration(usec):96816543
Size:8851364, Duration(usec):117388090
Size:3898, Duration(usec):3259167
Size:4822459, Duration(usec):63910970
Size:527077, Duration(usec):8329827
Size:5576341, Duration(usec):63104254
Size:6303, Duration(usec):63268867
Size:17252, Duration(usec):7535617
Size:29109, Duration(usec):19384283
Size:55982, Duration(usec):7281141
Size:25861, Duration(usec):94088880
Size:62129, Duration(usec):54142685
Size:20467, Duration(usec):61223686
Size:37434, Duration(usec):61189519
Size:43493, Duration(usec):92533917
Size:42906, Duration(usec):113906721
Size:2350160, Duration(usec):63591343
Size:29660, Duration(usec):92543514
Size:24263, Duration(usec):34985113
Size:16241, Duration(usec):92509251
Size:4896, Duration(usec):4889185
Size:47151, Duration(usec):5427957
Size:2533, Duration(usec):91492686
