Size:56961, Duration(usec):309750
Size:48602, Duration(usec):754059
Size:152517, Duration(usec):2200731
Size:48742, Duration(usec):634022
Size:73841, Duration(usec):774398
Size:436987, Duration(usec):3302671
Size:749494, Duration(usec):7848413
Size:21630, Duration(usec):73282
Size:2512219, Duration(usec):24843950
Size:1896962, Duration(usec):18089525
Size:28432, Duration(usec):160539
Size:10478, Duration(usec):24499730
Size:1861328, Duration(usec):25142845
Size:55554, Duration(usec):2135515
Size:21740, Duration(usec):2082183
Size:4718048, Duration(usec):53118831
Size:592599, Duration(usec):29916006
Size:11302, Duration(usec):15897379
Size:1553795, Duration(usec):21573280
Size:74, Duration(usec):283276
Size:4902, Duration(usec):20667073
Size:3781362, Duration(usec):15347773
Size:4165940, Duration(usec):40937909
Size:223952, Duration(usec):51605155
Size:21497, Duration(usec):51608496
Size:595692, Duration(usec):18024693
Size:535871, Duration(usec):16752570
Size:17730939, Duration(usec):173567440
Size:8851364, Duration(usec):55253838
Size:3898, Duration(usec):238817
Size:4822459, Duration(usec):58908904
Size:527077, Duration(usec):4614685
Size:5576341, Duration(usec):63269958
Size:6303, Duration(usec):58253816
Size:17252, Duration(usec):3797791
Size:29109, Duration(usec):14819516
Size:55982, Duration(usec):4127026
Size:25861, Duration(usec):170806195
Size:62129, Duration(usec):48049239
Size:20467, Duration(usec):61351575
Size:37434, Duration(usec):56278090
Size:43493, Duration(usec):169165553
Size:42906, Duration(usec):51914915
Size:2350160, Duration(usec):60649833
Size:29660, Duration(usec):168952437
Size:24263, Duration(usec):35121353
Size:16241, Duration(usec):168857038
Size:4896, Duration(usec):1766417
Size:47151, Duration(usec):1892630
Size:2533, Duration(usec):167840471
