Size:56961, Duration(usec):739117
Size:48602, Duration(usec):1222949
Size:152517, Duration(usec):647736
Size:48742, Duration(usec):860921
Size:73841, Duration(usec):748270
Size:436987, Duration(usec):3903522
Size:749494, Duration(usec):3891562
Size:21630, Duration(usec):184941
Size:2512219, Duration(usec):24567053
Size:1896962, Duration(usec):17577247
Size:28432, Duration(usec):188454
Size:10478, Duration(usec):24181920
Size:1861328, Duration(usec):19519723
Size:55554, Duration(usec):2321880
Size:21740, Duration(usec):2198150
Size:4718048, Duration(usec):41603183
Size:592599, Duration(usec):23544846
Size:11302, Duration(usec):14673826
Size:1553795, Duration(usec):17019252
Size:74, Duration(usec):80117
Size:4902, Duration(usec):19059968
Size:3781362, Duration(usec):32428250
Size:4165940, Duration(usec):40410405
Size:223952, Duration(usec):38504098
Size:21497, Duration(usec):38436975
Size:595692, Duration(usec):14207341
Size:535871, Duration(usec):37866792
Size:17730939, Duration(usec):168087381
Size:8851364, Duration(usec):102538631
Size:3898, Duration(usec):54872
Size:4822459, Duration(usec):54962066
Size:527077, Duration(usec):2737557
Size:5576341, Duration(usec):55315770
Size:6303, Duration(usec):54081854
Size:17252, Duration(usec):1631612
Size:29109, Duration(usec):9686362
Size:55982, Duration(usec):1138193
Size:25861, Duration(usec):164419779
Size:62129, Duration(usec):33599887
Size:20467, Duration(usec):52710885
Size:37434, Duration(usec):51448200
Size:43493, Duration(usec):162330924
Size:42906, Duration(usec):98800777
Size:2350160, Duration(usec):48096357
Size:29660, Duration(usec):162025929
Size:24263, Duration(usec):33165506
Size:16241, Duration(usec):161941980
Size:4896, Duration(usec):112335
Size:47151, Duration(usec):466765
Size:2533, Duration(usec):160586652
