Size:56961, Duration(usec):1091408
Size:48602, Duration(usec):352811
Size:152517, Duration(usec):1151810
Size:48742, Duration(usec):337453
Size:73841, Duration(usec):646722
Size:436987, Duration(usec):3668086
Size:749494, Duration(usec):4783101
Size:21630, Duration(usec):136222
Size:2512219, Duration(usec):27014286
Size:1896962, Duration(usec):21411388
Size:28432, Duration(usec):669816
Size:10478, Duration(usec):27328627
Size:1861328, Duration(usec):21149620
Size:55554, Duration(usec):2510528
Size:21740, Duration(usec):2559915
Size:4718048, Duration(usec):50316660
Size:592599, Duration(usec):26180246
Size:11302, Duration(usec):19118772
Size:1553795, Duration(usec):7753937
Size:74, Duration(usec):107831
Size:4902, Duration(usec):23566760
Size:3781362, Duration(usec):43696577
Size:4165940, Duration(usec):41313189
Size:223952, Duration(usec):48957707
Size:21497, Duration(usec):49481608
Size:595692, Duration(usec):21982973
Size:535871, Duration(usec):49202832
Size:17730939, Duration(usec):169774745
Size:8851364, Duration(usec):114510959
Size:3898, Duration(usec):220324
Size:4822459, Duration(usec):61430935
Size:527077, Duration(usec):5879850
Size:5576341, Duration(usec):28526586
Size:6303, Duration(usec):60810127
Size:17252, Duration(usec):5187617
Size:29109, Duration(usec):18693862
Size:55982, Duration(usec):5130318
Size:25861, Duration(usec):167391571
Size:62129, Duration(usec):45793249
Size:20467, Duration(usec):26654462
Size:37434, Duration(usec):58735843
Size:43493, Duration(usec):165886043
Size:42906, Duration(usec):110978073
Size:2350160, Duration(usec):61805386
Size:29660, Duration(usec):165717772
Size:24263, Duration(usec):35397470
Size:16241, Duration(usec):165753847
Size:4896, Duration(usec):2819084
Size:47151, Duration(usec):3746963
Size:2533, Duration(usec):164737291
