Size:56961, Duration(usec):229093
Size:48602, Duration(usec):160202
Size:152517, Duration(usec):848598
Size:48742, Duration(usec):157031
Size:73841, Duration(usec):337492
Size:436987, Duration(usec):2687084
Size:749494, Duration(usec):4686221
Size:21630, Duration(usec):44880
Size:2512219, Duration(usec):19742231
Size:1896962, Duration(usec):12390188
Size:28432, Duration(usec):50423
Size:10478, Duration(usec):18966927
Size:1861328, Duration(usec):12920088
Size:55554, Duration(usec):237385
Size:21740, Duration(usec):50408
Size:4718048, Duration(usec):31748214
Size:592599, Duration(usec):14135645
Size:11302, Duration(usec):7596772
Size:1553795, Duration(usec):10435447
Size:74, Duration(usec):40281
Size:4902, Duration(usec):10572503
Size:3781362, Duration(usec):27913632
Size:4165940, Duration(usec):27387032
Size:223952, Duration(usec):25287166
Size:21497, Duration(usec):25239544
Size:595692, Duration(usec):5092308
Size:535871, Duration(usec):29556921
Size:17730939, Duration(usec):119502373
Size:8851364, Duration(usec):81789596
Size:3898, Duration(usec):35282
Size:4822459, Duration(usec):33941714
Size:527077, Duration(usec):4189120
Size:5576341, Duration(usec):38679903
Size:6303, Duration(usec):32471930
Size:17252, Duration(usec):2296542
Size:29109, Duration(usec):1157697
Size:55982, Duration(usec):1343533
Size:25861, Duration(usec):113331312
Size:62129, Duration(usec):16980979
Size:20467, Duration(usec):34356405
Size:37434, Duration(usec):27762607
Size:43493, Duration(usec):109893664
Size:42906, Duration(usec):73862418
Size:2350160, Duration(usec):28170657
Size:29660, Duration(usec):109341589
Size:24263, Duration(usec):14317948
Size:16241, Duration(usec):109240578
Size:4896, Duration(usec):62730
Size:47151, Duration(usec):204828
Size:2533, Duration(usec):106981812
