Size:56961, Duration(usec):230437
Size:48602, Duration(usec):160614
Size:152517, Duration(usec):853140
Size:48742, Duration(usec):181656
Size:73841, Duration(usec):335819
Size:436987, Duration(usec):2689443
Size:749494, Duration(usec):4714953
Size:21630, Duration(usec):32547
Size:2512219, Duration(usec):18057139
Size:1896962, Duration(usec):12663295
Size:28432, Duration(usec):111953
Size:10478, Duration(usec):17273541
Size:1861328, Duration(usec):12644102
Size:55554, Duration(usec):193932
Size:21740, Duration(usec):40299
Size:4718048, Duration(usec):32357964
Size:592599, Duration(usec):13554208
Size:11302, Duration(usec):7721617
Size:1553795, Duration(usec):10444949
Size:74, Duration(usec):56092
Size:4902, Duration(usec):8698295
Size:3781362, Duration(usec):24046432
Size:4165940, Duration(usec):27710219
Size:223952, Duration(usec):25889356
Size:21497, Duration(usec):25761648
Size:595692, Duration(usec):5122073
Size:535871, Duration(usec):25435739
Size:17730939, Duration(usec):118763723
Size:8851364, Duration(usec):79229982
Size:3898, Duration(usec):41820
Size:4822459, Duration(usec):33555825
Size:527077, Duration(usec):3606782
Size:5576341, Duration(usec):38466056
Size:6303, Duration(usec):32086015
Size:17252, Duration(usec):1858830
Size:29109, Duration(usec):79824
Size:55982, Duration(usec):1103720
Size:25861, Duration(usec):112699567
Size:62129, Duration(usec):17496265
Size:20467, Duration(usec):34264470
Size:37434, Duration(usec):27432848
Size:43493, Duration(usec):109263949
Size:42906, Duration(usec):71606166
Size:2350160, Duration(usec):28509272
Size:29660, Duration(usec):108818846
Size:24263, Duration(usec):14582179
Size:16241, Duration(usec):108665606
Size:4896, Duration(usec):68772
Size:47151, Duration(usec):186832
Size:2533, Duration(usec):106406844
