Size:56961, Duration(usec):272054
Size:48602, Duration(usec):104888
Size:152517, Duration(usec):835154
Size:48742, Duration(usec):119987
Size:73841, Duration(usec):368846
Size:436987, Duration(usec):2616480
Size:749494, Duration(usec):4595253
Size:21630, Duration(usec):38667
Size:2512219, Duration(usec):16666727
Size:1896962, Duration(usec):12293247
Size:28432, Duration(usec):59086
Size:10478, Duration(usec):15883113
Size:1861328, Duration(usec):12654978
Size:55554, Duration(usec):125578
Size:21740, Duration(usec):84769
Size:4718048, Duration(usec):31867019
Size:592599, Duration(usec):14949096
Size:11302, Duration(usec):7252610
Size:1553795, Duration(usec):10489266
Size:74, Duration(usec):18472
Size:4902, Duration(usec):7307881
Size:3781362, Duration(usec):26952478
Size:4165940, Duration(usec):27849919
Size:223952, Duration(usec):25407269
Size:21497, Duration(usec):25256755
Size:595692, Duration(usec):5221660
Size:535871, Duration(usec):28710133
Size:17730939, Duration(usec):121976960
Size:8851364, Duration(usec):81354012
Size:3898, Duration(usec):376472
Size:4822459, Duration(usec):28944735
Size:527077, Duration(usec):3857119
Size:5576341, Duration(usec):38630122
Size:6303, Duration(usec):27474958
Size:17252, Duration(usec):2128171
Size:29109, Duration(usec):122838
Size:55982, Duration(usec):1175181
Size:25861, Duration(usec):115805916
Size:62129, Duration(usec):17000218
Size:20467, Duration(usec):34293514
Size:37434, Duration(usec):22953032
Size:43493, Duration(usec):112225883
Size:42906, Duration(usec):73551505
Size:2350160, Duration(usec):28432401
Size:29660, Duration(usec):111674577
Size:24263, Duration(usec):14668641
Size:16241, Duration(usec):111485960
Size:4896, Duration(usec):24015
Size:47151, Duration(usec):161308
Size:2533, Duration(usec):109227205
