Size:56961, Duration(usec):99016
Size:48602, Duration(usec):77318
Size:152517, Duration(usec):833526
Size:48742, Duration(usec):511037
Size:73841, Duration(usec):77100
Size:436987, Duration(usec):2882857
Size:749494, Duration(usec):4462158
Size:21630, Duration(usec):28211
Size:2512219, Duration(usec):16248271
Size:1896962, Duration(usec):11866548
Size:28432, Duration(usec):106904
Size:10478, Duration(usec):14050380
Size:1861328, Duration(usec):12074512
Size:55554, Duration(usec):68531
Size:21740, Duration(usec):51155
Size:4718048, Duration(usec):30858813
Size:592599, Duration(usec):8618601
Size:11302, Duration(usec):11004
Size:1553795, Duration(usec):9735450
Size:74, Duration(usec):17194
Size:4902, Duration(usec):17749
Size:3781362, Duration(usec):28836607
Size:4165940, Duration(usec):27474493
Size:223952, Duration(usec):10251165
Size:21497, Duration(usec):9742448
Size:595692, Duration(usec):3411092
Size:535871, Duration(usec):27077616
Size:17730939, Duration(usec):118962655
Size:8851364, Duration(usec):71499035
Size:3898, Duration(usec):336448
Size:4822459, Duration(usec):31463406
Size:527077, Duration(usec):2906576
Size:5576341, Duration(usec):36011031
Size:6303, Duration(usec):27154797
Size:17252, Duration(usec):145077
Size:29109, Duration(usec):56586
Size:55982, Duration(usec):68987
Size:25861, Duration(usec):100432192
Size:62129, Duration(usec):109341
Size:20467, Duration(usec):23155339
Size:37434, Duration(usec):13768025
Size:43493, Duration(usec):89091297
Size:42906, Duration(usec):47657086
Size:2350160, Duration(usec):14889721
Size:29660, Duration(usec):87392514
Size:24263, Duration(usec):36035
Size:16241, Duration(usec):86599652
Size:4896, Duration(usec):29015
Size:47151, Duration(usec):65453
Size:2533, Duration(usec):79831427
