Size:56961, Duration(usec):137280
Size:48602, Duration(usec):69364
Size:152517, Duration(usec):741246
Size:48742, Duration(usec):69639
Size:73841, Duration(usec):286128
Size:436987, Duration(usec):2604048
Size:749494, Duration(usec):4559805
Size:21630, Duration(usec):27686
Size:2512219, Duration(usec):16429029
Size:1896962, Duration(usec):12407179
Size:28432, Duration(usec):84822
Size:10478, Duration(usec):12955257
Size:1861328, Duration(usec):13667494
Size:55554, Duration(usec):110909
Size:21740, Duration(usec):22189
Size:4718048, Duration(usec):31388197
Size:592599, Duration(usec):5196065
Size:11302, Duration(usec):21544
Size:1553795, Duration(usec):10264791
Size:74, Duration(usec):6098
Size:4902, Duration(usec):18721
Size:3781362, Duration(usec):24986311
Size:4165940, Duration(usec):27361840
Size:223952, Duration(usec):1402485
Size:21497, Duration(usec):669491
Size:595692, Duration(usec):3705324
Size:535871, Duration(usec):20351041
Size:17730939, Duration(usec):117818601
Size:8851364, Duration(usec):61386116
Size:3898, Duration(usec):48687
Size:4822459, Duration(usec):31685497
Size:527077, Duration(usec):3145862
Size:5576341, Duration(usec):36533716
Size:6303, Duration(usec):25140182
Size:17252, Duration(usec):74548
Size:29109, Duration(usec):337162
Size:55982, Duration(usec):130945
Size:25861, Duration(usec):90082458
Size:62129, Duration(usec):166924
Size:20467, Duration(usec):17048506
Size:37434, Duration(usec):3769926
Size:43493, Duration(usec):73185454
Size:42906, Duration(usec):25674220
Size:2350160, Duration(usec):15408523
Size:29660, Duration(usec):70733070
Size:24263, Duration(usec):47390
Size:16241, Duration(usec):69556441
Size:4896, Duration(usec):81693
Size:47151, Duration(usec):70981
Size:2533, Duration(usec):59399189
