Size:56961, Duration(usec):4009732
Size:48602, Duration(usec):517811
Size:152517, Duration(usec):1615219
Size:48742, Duration(usec):312034
Size:73841, Duration(usec):1016200
Size:436987, Duration(usec):8893525
Size:749494, Duration(usec):5627497
Size:21630, Duration(usec):111934
Size:2512219, Duration(usec):36076465
Size:1896962, Duration(usec):12039739
Size:28432, Duration(usec):715926
Size:10478, Duration(usec):34358758
Size:1861328, Duration(usec):15772290
Size:55554, Duration(usec):2590041
Size:21740, Duration(usec):2291635
Size:4718048, Duration(usec):91846253
Size:592599, Duration(usec):15974954
Size:11302, Duration(usec):579444
Size:1553795, Duration(usec):4818502
Size:74, Duration(usec):149156
Size:4902, Duration(usec):15834973
Size:3781362, Duration(usec):83858480
Size:4165940, Duration(usec):81354503
Size:223952, Duration(usec):76697064
Size:21497, Duration(usec):76416947
Size:595692, Duration(usec):5788415
Size:535871, Duration(usec):88520548
Size:17730939, Duration(usec):194146917
Size:8851364, Duration(usec):147160778
Size:3898, Duration(usec):30546
Size:4822459, Duration(usec):73369283
Size:527077, Duration(usec):5670358
Size:5576341, Duration(usec):14453167
Size:6303, Duration(usec):70567480
Size:17252, Duration(usec):1413751
Size:29109, Duration(usec):124861
Size:55982, Duration(usec):1373983
Size:25861, Duration(usec):180733151
Size:62129, Duration(usec):58237149
Size:20467, Duration(usec):4687167
Size:37434, Duration(usec):60327313
Size:43493, Duration(usec):172341889
Size:42906, Duration(usec):129370580
Size:2350160, Duration(usec):73782503
Size:29660, Duration(usec):171232030
Size:24263, Duration(usec):51696618
Size:16241, Duration(usec):170660561
Size:4896, Duration(usec):34497
Size:47151, Duration(usec):177465
Size:2533, Duration(usec):165584978
