Size:56961, Duration(usec):2666347
Size:48602, Duration(usec):724948
Size:152517, Duration(usec):7139487
Size:48742, Duration(usec):292128
Size:73841, Duration(usec):292400
Size:436987, Duration(usec):5603908
Size:749494, Duration(usec):10725537
Size:21630, Duration(usec):172695
Size:2512219, Duration(usec):51185756
Size:1896962, Duration(usec):17846268
Size:28432, Duration(usec):246871
Size:10478, Duration(usec):37094700
Size:1861328, Duration(usec):21776829
Size:55554, Duration(usec):1127110
Size:21740, Duration(usec):335881
Size:4718048, Duration(usec):48699660
Size:592599, Duration(usec):8257763
Size:11302, Duration(usec):8486517
Size:1553795, Duration(usec):23838479
Size:74, Duration(usec):160198
Size:4902, Duration(usec):132146
Size:3781362, Duration(usec):55953302
Size:4165940, Duration(usec):79624833
Size:223952, Duration(usec):10006165
Size:21497, Duration(usec):7062109
Size:595692, Duration(usec):12593022
Size:535871, Duration(usec):11805241
Size:17730939, Duration(usec):228338216
Size:8851364, Duration(usec):124529338
Size:3898, Duration(usec):194702
Size:4822459, Duration(usec):122566286
Size:527077, Duration(usec):18209069
Size:5576341, Duration(usec):114369765
Size:6303, Duration(usec):1099000
Size:17252, Duration(usec):643439
Size:29109, Duration(usec):4167762
Size:55982, Duration(usec):1191191
Size:25861, Duration(usec):5650629
Size:62129, Duration(usec):3193559
Size:20467, Duration(usec):36009325
Size:37434, Duration(usec):10582800
Size:43493, Duration(usec):49909546
Size:42906, Duration(usec):445035
Size:2350160, Duration(usec):16898838
Size:29660, Duration(usec):642788
Size:24263, Duration(usec):562884
Size:16241, Duration(usec):54628
Size:4896, Duration(usec):132797
Size:47151, Duration(usec):1199532
Size:2533, Duration(usec):30396
