Size:56961, Duration(usec):4468189
Size:48602, Duration(usec):3778810
Size:152517, Duration(usec):1994839
Size:48742, Duration(usec):561269
Size:73841, Duration(usec):4196128
Size:436987, Duration(usec):4308585
Size:749494, Duration(usec):9865070
Size:21630, Duration(usec):223390
Size:2512219, Duration(usec):17166216
Size:1896962, Duration(usec):33787703
Size:28432, Duration(usec):253904
Size:10478, Duration(usec):3065635
Size:1861328, Duration(usec):29953342
Size:55554, Duration(usec):565447
Size:21740, Duration(usec):346018
Size:4718048, Duration(usec):85797538
Size:592599, Duration(usec):8351452
Size:11302, Duration(usec):7482354
Size:1553795, Duration(usec):22541873
Size:74, Duration(usec):240500
Size:4902, Duration(usec):30273
Size:3781362, Duration(usec):53891792
Size:4165940, Duration(usec):78987550
Size:223952, Duration(usec):9147781
Size:21497, Duration(usec):6103721
Size:595692, Duration(usec):14236862
Size:535871, Duration(usec):16423526
Size:17730939, Duration(usec):318221109
Size:8851364, Duration(usec):158259374
Size:3898, Duration(usec):368601
Size:4822459, Duration(usec):35201551
Size:527077, Duration(usec):8048918
Size:5576341, Duration(usec):87304051
Size:6303, Duration(usec):645346
Size:17252, Duration(usec):82944
Size:29109, Duration(usec):2807846
Size:55982, Duration(usec):4549877
Size:25861, Duration(usec):412958
Size:62129, Duration(usec):850119
Size:20467, Duration(usec):8976893
Size:37434, Duration(usec):151205
Size:43493, Duration(usec):138746435
Size:42906, Duration(usec):14889360
Size:2350160, Duration(usec):41222323
Size:29660, Duration(usec):266323
Size:24263, Duration(usec):350755
Size:16241, Duration(usec):161703
Size:4896, Duration(usec):486688
Size:47151, Duration(usec):8973772
Size:2533, Duration(usec):12342
