Size:56961, Duration(usec):862982
Size:48602, Duration(usec):1556154
Size:152517, Duration(usec):1167441
Size:48742, Duration(usec):520078
Size:73841, Duration(usec):4839911
Size:436987, Duration(usec):4084878
Size:749494, Duration(usec):10293529
Size:21630, Duration(usec):177867
Size:2512219, Duration(usec):47666885
Size:1896962, Duration(usec):30724742
Size:28432, Duration(usec):105631
Size:10478, Duration(usec):33566174
Size:1861328, Duration(usec):31745465
Size:55554, Duration(usec):308361
Size:21740, Duration(usec):39088
Size:4718048, Duration(usec):87243960
Size:592599, Duration(usec):7714284
Size:11302, Duration(usec):5092700
Size:1553795, Duration(usec):31794087
Size:74, Duration(usec):130334
Size:4902, Duration(usec):149735
Size:3781362, Duration(usec):32812197
Size:4165940, Duration(usec):80160718
Size:223952, Duration(usec):12136825
Size:21497, Duration(usec):9215582
Size:595692, Duration(usec):9724132
Size:535871, Duration(usec):13609814
Size:17730939, Duration(usec):331115510
Size:8851364, Duration(usec):71406509
Size:3898, Duration(usec):453005
Size:4822459, Duration(usec):122741415
Size:527077, Duration(usec):10348462
Size:5576341, Duration(usec):100858748
Size:6303, Duration(usec):1226906
Size:17252, Duration(usec):89791
Size:29109, Duration(usec):2470651
Size:55982, Duration(usec):6876966
Size:25861, Duration(usec):650022
Size:62129, Duration(usec):3196217
Size:20467, Duration(usec):22498319
Size:37434, Duration(usec):10895915
Size:43493, Duration(usec):151444833
Size:42906, Duration(usec):155134
Size:2350160, Duration(usec):41946346
Size:29660, Duration(usec):1042967
Size:24263, Duration(usec):195471
Size:16241, Duration(usec):1244643
Size:4896, Duration(usec):115480
Size:47151, Duration(usec):1634127
Size:2533, Duration(usec):40669
