Size:56961, Duration(usec):124985
Size:48602, Duration(usec):83968
Size:152517, Duration(usec):559112
Size:48742, Duration(usec):87081
Size:73841, Duration(usec):148797
Size:436987, Duration(usec):2514682
Size:749494, Duration(usec):4458011
Size:21630, Duration(usec):37853
Size:2512219, Duration(usec):17742193
Size:1896962, Duration(usec):12403467
Size:28432, Duration(usec):43880
Size:10478, Duration(usec):16749985
Size:1861328, Duration(usec):12081703
Size:55554, Duration(usec):66977
Size:21740, Duration(usec):30667
Size:4718048, Duration(usec):32115899
Size:592599, Duration(usec):14319517
Size:11302, Duration(usec):5922890
Size:1553795, Duration(usec):9747049
Size:74, Duration(usec):4210
Size:4902, Duration(usec):5740134
Size:3781362, Duration(usec):25915192
Size:4165940, Duration(usec):27824953
Size:223952, Duration(usec):23382409
Size:21497, Duration(usec):23380077
Size:595692, Duration(usec):3858838
Size:535871, Duration(usec):27004505
Size:17730939, Duration(usec):120345275
Size:8851364, Duration(usec):81750595
Size:3898, Duration(usec):22839
Size:4822459, Duration(usec):32541264
Size:527077, Duration(usec):3270789
Size:5576341, Duration(usec):37938264
Size:6303, Duration(usec):30671621
Size:17252, Duration(usec):848418
Size:29109, Duration(usec):106942
Size:55982, Duration(usec):106470
Size:25861, Duration(usec):112444350
Size:62129, Duration(usec):12622963
Size:20467, Duration(usec):32363356
Size:37434, Duration(usec):24561534
Size:43493, Duration(usec):107636865
Size:42906, Duration(usec):71583187
Size:2350160, Duration(usec):23306207
Size:29660, Duration(usec):106946296
Size:24263, Duration(usec):11027715
Size:16241, Duration(usec):106618372
Size:4896, Duration(usec):52001
Size:47151, Duration(usec):77883
Size:2533, Duration(usec):103714318
