Size:56961, Duration(usec):130424
Size:48602, Duration(usec):3816228
Size:152517, Duration(usec):10641116
Size:48742, Duration(usec):368388
Size:73841, Duration(usec):2667897
Size:436987, Duration(usec):15715801
Size:749494, Duration(usec):8199240
Size:21630, Duration(usec):127090
Size:2512219, Duration(usec):42952203
Size:1896962, Duration(usec):28491162
Size:28432, Duration(usec):84837
Size:10478, Duration(usec):35930049
Size:1861328, Duration(usec):35211231
Size:55554, Duration(usec):420741
Size:21740, Duration(usec):189765
Size:4718048, Duration(usec):103716708
Size:592599, Duration(usec):19410254
Size:11302, Duration(usec):4601208
Size:1553795, Duration(usec):58484030
Size:74, Duration(usec):474285
Size:4902, Duration(usec):225825
Size:3781362, Duration(usec):101928872
Size:4165940, Duration(usec):37935662
Size:223952, Duration(usec):7803762
Size:21497, Duration(usec):6575108
Size:595692, Duration(usec):25542879
Size:535871, Duration(usec):8004073
Size:17730939, Duration(usec):458720101
Size:8851364, Duration(usec):247086054
Size:3898, Duration(usec):913094
Size:4822459, Duration(usec):377181730
Size:527077, Duration(usec):42347196
Size:5576341, Duration(usec):339183273
Size:6303, Duration(usec):491261
Size:17252, Duration(usec):25447331
Size:29109, Duration(usec):2583227
Size:55982, Duration(usec):15532305
Size:25861, Duration(usec):439442
Size:62129, Duration(usec):515767
Size:20467, Duration(usec):300050363
Size:37434, Duration(usec):321125299
Size:43493, Duration(usec):369203614
Size:42906, Duration(usec):175481839
Size:2350160, Duration(usec):281791330
Size:29660, Duration(usec):2849011
Size:24263, Duration(usec):181159
Size:16241, Duration(usec):981557
Size:4896, Duration(usec):2304736
Size:47151, Duration(usec):105190620
Size:2533, Duration(usec):351258
