Size:56961, Duration(usec):1370936
Size:48602, Duration(usec):5020121
Size:152517, Duration(usec):1139842
Size:48742, Duration(usec):3235354
Size:73841, Duration(usec):10870945
Size:436987, Duration(usec):4929686
Size:749494, Duration(usec):14589525
Size:21630, Duration(usec):73540
Size:2512219, Duration(usec):30338361
Size:1896962, Duration(usec):51619072
Size:28432, Duration(usec):331694
Size:10478, Duration(usec):23287913
Size:1861328, Duration(usec):38250782
Size:55554, Duration(usec):182464
Size:21740, Duration(usec):71698
Size:4718048, Duration(usec):96032725
Size:592599, Duration(usec):19953459
Size:11302, Duration(usec):567416
Size:1553795, Duration(usec):30233970
Size:74, Duration(usec):145577
Size:4902, Duration(usec):120705
Size:3781362, Duration(usec):355782729
Size:4165940, Duration(usec):326374207
Size:223952, Duration(usec):6792967
Size:21497, Duration(usec):5578117
Size:595692, Duration(usec):16804552
Size:535871, Duration(usec):16573573
Size:17730939, Duration(usec):472453665
Size:8851364, Duration(usec):399906878
Size:3898, Duration(usec):34291
Size:4822459, Duration(usec):77922755
Size:527077, Duration(usec):5474492
Size:5576341, Duration(usec):35699993
Size:6303, Duration(usec):280622
Size:17252, Duration(usec):974506
Size:29109, Duration(usec):2096200
Size:55982, Duration(usec):923844
Size:25861, Duration(usec):6277438
Size:62129, Duration(usec):649514
Size:20467, Duration(usec):51217
Size:37434, Duration(usec):22476740
Size:43493, Duration(usec):382728945
Size:42906, Duration(usec):328307287
Size:2350160, Duration(usec):243762566
Size:29660, Duration(usec):5365378
Size:24263, Duration(usec):207357192
Size:16241, Duration(usec):3322370
Size:4896, Duration(usec):109954
Size:47151, Duration(usec):676638
Size:2533, Duration(usec):9131102
