Size:56961, Duration(usec):66065
Size:48602, Duration(usec):56692
Size:152517, Duration(usec):220379
Size:48742, Duration(usec):54757
Size:73841, Duration(usec):110158
Size:436987, Duration(usec):1386777
Size:749494, Duration(usec):3691020
Size:21630, Duration(usec):32115
Size:2512219, Duration(usec):14246751
Size:1896962, Duration(usec):11408536
Size:28432, Duration(usec):44722
Size:10478, Duration(usec):7418062
Size:1861328, Duration(usec):10976500
Size:55554, Duration(usec):56435
Size:21740, Duration(usec):32155
Size:4718048, Duration(usec):29031753
Size:592599, Duration(usec):2891540
Size:11302, Duration(usec):25637
Size:1553795, Duration(usec):8544248
Size:74, Duration(usec):18100
Size:4902, Duration(usec):16704
Size:3781362, Duration(usec):22861913
Size:4165940, Duration(usec):25462829
Size:223952, Duration(usec):254436
Size:21497, Duration(usec):46720
Size:595692, Duration(usec):2327833
Size:535871, Duration(usec):10236468
Size:17730939, Duration(usec):116440773
Size:8851364, Duration(usec):59301988
Size:3898, Duration(usec):45308
Size:4822459, Duration(usec):29883890
Size:527077, Duration(usec):2282073
Size:5576341, Duration(usec):36548826
Size:6303, Duration(usec):16795955
Size:17252, Duration(usec):24649
Size:29109, Duration(usec):81366
Size:55982, Duration(usec):482374
Size:25861, Duration(usec):60735410
Size:62129, Duration(usec):116115
Size:20467, Duration(usec):31993
Size:37434, Duration(usec):27693
Size:43493, Duration(usec):27653442
Size:42906, Duration(usec):298173
Size:2350160, Duration(usec):14343540
Size:29660, Duration(usec):22698878
Size:24263, Duration(usec):433000
Size:16241, Duration(usec):20297829
Size:4896, Duration(usec):18563
Size:47151, Duration(usec):59235
Size:2533, Duration(usec):225876
