Size:56961, Duration(usec):1429538
Size:48602, Duration(usec):3156491
Size:152517, Duration(usec):1821514
Size:48742, Duration(usec):1319086
Size:73841, Duration(usec):1453329
Size:436987, Duration(usec):12663563
Size:749494, Duration(usec):3556167
Size:21630, Duration(usec):169738
Size:2512219, Duration(usec):66993958
Size:1896962, Duration(usec):15959347
Size:28432, Duration(usec):553378
Size:10478, Duration(usec):66323768
Size:1861328, Duration(usec):56496403
Size:55554, Duration(usec):12327921
Size:21740, Duration(usec):12432285
Size:4718048, Duration(usec):12707711
Size:592599, Duration(usec):66662985
Size:11302, Duration(usec):9473871
Size:1553795, Duration(usec):12798682
Size:74, Duration(usec):3329029
Size:4902, Duration(usec):55298706
Size:3781362, Duration(usec):106167438
Size:4165940, Duration(usec):91668826
Size:223952, Duration(usec):3076235
Size:21497, Duration(usec):2894746
Size:595692, Duration(usec):4478068
Size:535871, Duration(usec):109814683
Size:17730939, Duration(usec):212732084
Size:8851364, Duration(usec):166481672
Size:3898, Duration(usec):82547
Size:4822459, Duration(usec):105481936
Size:527077, Duration(usec):3491576
Size:5576341, Duration(usec):52006096
Size:6303, Duration(usec):103842837
Size:17252, Duration(usec):1145790
Size:29109, Duration(usec):117732
Size:55982, Duration(usec):184049
Size:25861, Duration(usec):204813062
Size:62129, Duration(usec):138262
Size:20467, Duration(usec):46452584
Size:37434, Duration(usec):97816947
Size:43493, Duration(usec):200370860
Size:42906, Duration(usec):156361162
Size:2350160, Duration(usec):5029527
Size:29660, Duration(usec):199725594
Size:24263, Duration(usec):74744141
Size:16241, Duration(usec):199392227
Size:4896, Duration(usec):63562
Size:47151, Duration(usec):248099
Size:2533, Duration(usec):196488205
