Size:56961, Duration(usec):1262801
Size:48602, Duration(usec):1604170
Size:152517, Duration(usec):2725494
Size:48742, Duration(usec):1239008
Size:73841, Duration(usec):1428317
Size:436987, Duration(usec):2783409
Size:749494, Duration(usec):7611168
Size:21630, Duration(usec):273374
Size:2512219, Duration(usec):28810907
Size:1896962, Duration(usec):18921229
Size:28432, Duration(usec):227144
Size:10478, Duration(usec):28320375
Size:1861328, Duration(usec):19760359
Size:55554, Duration(usec):1056825
Size:21740, Duration(usec):865423
Size:4718048, Duration(usec):19537038
Size:592599, Duration(usec):25509388
Size:11302, Duration(usec):15461256
Size:1553795, Duration(usec):18570134
Size:74, Duration(usec):106158
Size:4902, Duration(usec):22402333
Size:3781362, Duration(usec):41023931
Size:4165940, Duration(usec):34054124
Size:223952, Duration(usec):15153559
Size:21497, Duration(usec):15114846
Size:595692, Duration(usec):15407827
Size:535871, Duration(usec):45134068
Size:17730939, Duration(usec):169274559
Size:8851364, Duration(usec):110807908
Size:3898, Duration(usec):139689
Size:4822459, Duration(usec):55902431
Size:527077, Duration(usec):5503287
Size:5576341, Duration(usec):61312656
Size:6303, Duration(usec):54915605
Size:17252, Duration(usec):4206358
Size:29109, Duration(usec):10525273
Size:55982, Duration(usec):4298005
Size:25861, Duration(usec):165046787
Size:62129, Duration(usec):9185476
Size:20467, Duration(usec):58337055
Size:37434, Duration(usec):51953556
Size:43493, Duration(usec):162485677
Size:42906, Duration(usec):105450672
Size:2350160, Duration(usec):18925033
Size:29660, Duration(usec):162348854
Size:24263, Duration(usec):25001497
Size:16241, Duration(usec):162183230
Size:4896, Duration(usec):525477
Size:47151, Duration(usec):671841
Size:2533, Duration(usec):160619397
