Size:56961, Duration(usec):384787
Size:48602, Duration(usec):2009257
Size:152517, Duration(usec):1598115
Size:48742, Duration(usec):581695
Size:73841, Duration(usec):925719
Size:436987, Duration(usec):8265070
Size:749494, Duration(usec):7088856
Size:21630, Duration(usec):650878
Size:2512219, Duration(usec):21456324
Size:1896962, Duration(usec):16104276
Size:28432, Duration(usec):289426
Size:10478, Duration(usec):19137325
Size:1861328, Duration(usec):18395753
Size:55554, Duration(usec):216685
Size:21740, Duration(usec):286374
Size:4718048, Duration(usec):37371681
Size:592599, Duration(usec):18151039
Size:11302, Duration(usec):839278
Size:1553795, Duration(usec):4850345
Size:74, Duration(usec):84977
Size:4902, Duration(usec):43802
Size:3781362, Duration(usec):50206836
Size:4165940, Duration(usec):81103744
Size:223952, Duration(usec):15101953
Size:21497, Duration(usec):14624415
Size:595692, Duration(usec):3644816
Size:535871, Duration(usec):50284772
Size:17730939, Duration(usec):186243005
Size:8851364, Duration(usec):105879521
Size:3898, Duration(usec):143296
Size:4822459, Duration(usec):42237039
Size:527077, Duration(usec):18452908
Size:5576341, Duration(usec):16832967
Size:6303, Duration(usec):37805305
Size:17252, Duration(usec):12936697
Size:29109, Duration(usec):153578
Size:55982, Duration(usec):10262443
Size:25861, Duration(usec):167711956
Size:62129, Duration(usec):481300
Size:20467, Duration(usec):3806279
Size:37434, Duration(usec):23673091
Size:43493, Duration(usec):157654367
Size:42906, Duration(usec):82125960
Size:2350160, Duration(usec):21159685
Size:29660, Duration(usec):155974080
Size:24263, Duration(usec):41942991
Size:16241, Duration(usec):155306071
Size:4896, Duration(usec):77558
Size:47151, Duration(usec):1034363
Size:2533, Duration(usec):148530283
