Size:56961, Duration(usec):315167
Size:48602, Duration(usec):80444
Size:152517, Duration(usec):810221
Size:48742, Duration(usec):93571
Size:73841, Duration(usec):240953
Size:436987, Duration(usec):2677909
Size:749494, Duration(usec):4478260
Size:21630, Duration(usec):38505
Size:2512219, Duration(usec):15984311
Size:1896962, Duration(usec):12126566
Size:28432, Duration(usec):70551
Size:10478, Duration(usec):15458849
Size:1861328, Duration(usec):12805927
Size:55554, Duration(usec):233374
Size:21740, Duration(usec):271694
Size:4718048, Duration(usec):31649940
Size:592599, Duration(usec):13537844
Size:11302, Duration(usec):7581915
Size:1553795, Duration(usec):9860331
Size:74, Duration(usec):135174
Size:4902, Duration(usec):7747467
Size:3781362, Duration(usec):25892185
Size:4165940, Duration(usec):27942896
Size:223952, Duration(usec):26220809
Size:21497, Duration(usec):26079993
Size:595692, Duration(usec):5798585
Size:535871, Duration(usec):27734346
Size:17730939, Duration(usec):122371885
Size:8851364, Duration(usec):83330533
Size:3898, Duration(usec):100041
Size:4822459, Duration(usec):34725777
Size:527077, Duration(usec):2984133
Size:5576341, Duration(usec):39579871
Size:6303, Duration(usec):33396093
Size:17252, Duration(usec):1422783
Size:29109, Duration(usec):63582
Size:55982, Duration(usec):1223969
Size:25861, Duration(usec):116820024
Size:62129, Duration(usec):18515844
Size:20467, Duration(usec):35807666
Size:37434, Duration(usec):29454671
Size:43493, Duration(usec):113748824
Size:42906, Duration(usec):76256645
Size:2350160, Duration(usec):30911029
Size:29660, Duration(usec):113254096
Size:24263, Duration(usec):16084869
Size:16241, Duration(usec):113181419
Size:4896, Duration(usec):39840
Size:47151, Duration(usec):122243
Size:2533, Duration(usec):111148503
