Size:56961, Duration(usec):287972
Size:48602, Duration(usec):86196
Size:152517, Duration(usec):741187
Size:48742, Duration(usec):121281
Size:73841, Duration(usec):267715
Size:436987, Duration(usec):2646610
Size:749494, Duration(usec):4576307
Size:21630, Duration(usec):32066
Size:2512219, Duration(usec):16203279
Size:1896962, Duration(usec):12360801
Size:28432, Duration(usec):46297
Size:10478, Duration(usec):15106624
Size:1861328, Duration(usec):12495525
Size:55554, Duration(usec):178453
Size:21740, Duration(usec):60789
Size:4718048, Duration(usec):30416951
Size:592599, Duration(usec):12472636
Size:11302, Duration(usec):4787998
Size:1553795, Duration(usec):10160141
Size:74, Duration(usec):18462
Size:4902, Duration(usec):2258981
Size:3781362, Duration(usec):24508590
Size:4165940, Duration(usec):27135688
Size:223952, Duration(usec):19984661
Size:21497, Duration(usec):19740469
Size:595692, Duration(usec):3430739
Size:535871, Duration(usec):26092157
Size:17730939, Duration(usec):115911110
Size:8851364, Duration(usec):79197221
Size:3898, Duration(usec):16358
Size:4822459, Duration(usec):31979388
Size:527077, Duration(usec):3589256
Size:5576341, Duration(usec):36372456
Size:6303, Duration(usec):29852960
Size:17252, Duration(usec):727715
Size:29109, Duration(usec):61714
Size:55982, Duration(usec):78751
Size:25861, Duration(usec):106644196
Size:62129, Duration(usec):7264558
Size:20467, Duration(usec):29887499
Size:37434, Duration(usec):22787630
Size:43493, Duration(usec):101425550
Size:42906, Duration(usec):67368522
Size:2350160, Duration(usec):17492609
Size:29660, Duration(usec):100587140
Size:24263, Duration(usec):7467331
Size:16241, Duration(usec):100409877
Size:4896, Duration(usec):42515
Size:47151, Duration(usec):78802
Size:2533, Duration(usec):97028163
