Size:56961, Duration(usec):324036
Size:48602, Duration(usec):238625
Size:152517, Duration(usec):928482
Size:48742, Duration(usec):238315
Size:73841, Duration(usec):433175
Size:436987, Duration(usec):2765177
Size:749494, Duration(usec):4700764
Size:21630, Duration(usec):49062
Size:2512219, Duration(usec):16436627
Size:1896962, Duration(usec):12406041
Size:28432, Duration(usec):135781
Size:10478, Duration(usec):15217112
Size:1861328, Duration(usec):12550665
Size:55554, Duration(usec):95084
Size:21740, Duration(usec):69098
Size:4718048, Duration(usec):31952550
Size:592599, Duration(usec):11989486
Size:11302, Duration(usec):3335120
Size:1553795, Duration(usec):10188107
Size:74, Duration(usec):66732
Size:4902, Duration(usec):66849
Size:3781362, Duration(usec):24662865
Size:4165940, Duration(usec):27586706
Size:223952, Duration(usec):18934515
Size:21497, Duration(usec):18637751
Size:595692, Duration(usec):3822285
Size:535871, Duration(usec):25337247
Size:17730939, Duration(usec):117329676
Size:8851364, Duration(usec):75890851
Size:3898, Duration(usec):16788
Size:4822459, Duration(usec):31175812
Size:527077, Duration(usec):3248126
Size:5576341, Duration(usec):36054250
Size:6303, Duration(usec):28723782
Size:17252, Duration(usec):42895
Size:29109, Duration(usec):134380
Size:55982, Duration(usec):267245
Size:25861, Duration(usec):106260442
Size:62129, Duration(usec):3259453
Size:20467, Duration(usec):28232865
Size:37434, Duration(usec):20351465
Size:43493, Duration(usec):99760249
Size:42906, Duration(usec):61798599
Size:2350160, Duration(usec):15709511
Size:29660, Duration(usec):98796435
Size:24263, Duration(usec):3831106
Size:16241, Duration(usec):98387979
Size:4896, Duration(usec):562394
Size:47151, Duration(usec):456848
Size:2533, Duration(usec):94328708
