Size:56961, Duration(usec):464185
Size:48602, Duration(usec):533506
Size:152517, Duration(usec):7387255
Size:48742, Duration(usec):375139
Size:73841, Duration(usec):5278129
Size:436987, Duration(usec):3604930
Size:749494, Duration(usec):11061108
Size:21630, Duration(usec):109672
Size:2512219, Duration(usec):42669864
Size:1896962, Duration(usec):35438532
Size:28432, Duration(usec):80119
Size:10478, Duration(usec):28617063
Size:1861328, Duration(usec):30132400
Size:55554, Duration(usec):129163
Size:21740, Duration(usec):114699
Size:4718048, Duration(usec):83861083
Size:592599, Duration(usec):8157881
Size:11302, Duration(usec):4511812
Size:1553795, Duration(usec):55272779
Size:74, Duration(usec):39201
Size:4902, Duration(usec):241638
Size:3781362, Duration(usec):75547860
Size:4165940, Duration(usec):38947500
Size:223952, Duration(usec):3402412
Size:21497, Duration(usec):364975
Size:595692, Duration(usec):16898942
Size:535871, Duration(usec):8293591
Size:17730939, Duration(usec):266641575
Size:8851364, Duration(usec):167753335
Size:3898, Duration(usec):159508
Size:4822459, Duration(usec):112959955
Size:527077, Duration(usec):12694981
Size:5576341, Duration(usec):90120952
Size:6303, Duration(usec):799267
Size:17252, Duration(usec):806723
Size:29109, Duration(usec):7545440
Size:55982, Duration(usec):7215750
Size:25861, Duration(usec):4792197
Size:62129, Duration(usec):4081162
Size:20467, Duration(usec):11951216
Size:37434, Duration(usec):704263
Size:43493, Duration(usec):87444691
Size:42906, Duration(usec):24469788
Size:2350160, Duration(usec):39605518
Size:29660, Duration(usec):4139834
Size:24263, Duration(usec):75177
Size:16241, Duration(usec):200239
Size:4896, Duration(usec):201021
Size:47151, Duration(usec):2609975
Size:2533, Duration(usec):30642
