Size:56961, Duration(usec):2442981
Size:48602, Duration(usec):273740
Size:152517, Duration(usec):5274540
Size:48742, Duration(usec):178220
Size:73841, Duration(usec):5304824
Size:436987, Duration(usec):3070411
Size:749494, Duration(usec):36920812
Size:21630, Duration(usec):126851
Size:2512219, Duration(usec):32062074
Size:1896962, Duration(usec):67830405
Size:28432, Duration(usec):102146
Size:10478, Duration(usec):31278487
Size:1861328, Duration(usec):12591695
Size:55554, Duration(usec):362645
Size:21740, Duration(usec):562619
Size:4718048, Duration(usec):41703507
Size:592599, Duration(usec):15752515
Size:11302, Duration(usec):63300814
Size:1553795, Duration(usec):4380769
Size:74, Duration(usec):62493
Size:4902, Duration(usec):22759360
Size:3781362, Duration(usec):38764580
Size:4165940, Duration(usec):38750040
Size:223952, Duration(usec):34517083
Size:21497, Duration(usec):34355438
Size:595692, Duration(usec):65855695
Size:535871, Duration(usec):41429741
Size:17730939, Duration(usec):149068017
Size:8851364, Duration(usec):117759476
Size:3898, Duration(usec):20024410
Size:4822459, Duration(usec):55050184
Size:527077, Duration(usec):32556952
Size:5576341, Duration(usec):17796586
Size:6303, Duration(usec):53581793
Size:17252, Duration(usec):31566331
Size:29109, Duration(usec):58360528
Size:55982, Duration(usec):32138905
Size:25861, Duration(usec):143839595
Size:62129, Duration(usec):26229841
Size:20467, Duration(usec):13481457
Size:37434, Duration(usec):48894816
Size:43493, Duration(usec):140229567
Size:42906, Duration(usec):109822010
Size:2350160, Duration(usec):42878814
Size:29660, Duration(usec):139753015
Size:24263, Duration(usec):25599130
Size:16241, Duration(usec):139652773
Size:4896, Duration(usec):26702120
Size:47151, Duration(usec):27990488
Size:2533, Duration(usec):137394017
