Size:56961, Duration(usec):284362
Size:48602, Duration(usec):211716
Size:152517, Duration(usec):876089
Size:48742, Duration(usec):209709
Size:73841, Duration(usec):366862
Size:436987, Duration(usec):2699293
Size:749494, Duration(usec):4705977
Size:21630, Duration(usec):33946
Size:2512219, Duration(usec):16967908
Size:1896962, Duration(usec):12421588
Size:28432, Duration(usec):88525
Size:10478, Duration(usec):16512521
Size:1861328, Duration(usec):12756509
Size:55554, Duration(usec):223138
Size:21740, Duration(usec):86368
Size:4718048, Duration(usec):31928470
Size:592599, Duration(usec):14409808
Size:11302, Duration(usec):7469395
Size:1553795, Duration(usec):10147865
Size:74, Duration(usec):71106
Size:4902, Duration(usec):7960153
Size:3781362, Duration(usec):25930648
Size:4165940, Duration(usec):26546457
Size:223952, Duration(usec):25165619
Size:21497, Duration(usec):25220473
Size:595692, Duration(usec):4966784
Size:535871, Duration(usec):27522569
Size:17730939, Duration(usec):123887105
Size:8851364, Duration(usec):82702341
Size:3898, Duration(usec):234252
Size:4822459, Duration(usec):33381589
Size:527077, Duration(usec):3298943
Size:5576341, Duration(usec):38288176
Size:6303, Duration(usec):31919387
Size:17252, Duration(usec):1566286
Size:29109, Duration(usec):167872
Size:55982, Duration(usec):757970
Size:25861, Duration(usec):117694499
Size:62129, Duration(usec):16758686
Size:20467, Duration(usec):33949005
Size:37434, Duration(usec):27210109
Size:43493, Duration(usec):113900130
Size:42906, Duration(usec):74908542
Size:2350160, Duration(usec):28532161
Size:29660, Duration(usec):113326509
Size:24263, Duration(usec):13548838
Size:16241, Duration(usec):113059599
Size:4896, Duration(usec):173927
Size:47151, Duration(usec):260897
Size:2533, Duration(usec):110800815
