Size:56961, Duration(usec):299052
Size:48602, Duration(usec):223354
Size:152517, Duration(usec):914478
Size:48742, Duration(usec):226158
Size:73841, Duration(usec):397491
Size:436987, Duration(usec):2742445
Size:749494, Duration(usec):4790025
Size:21630, Duration(usec):36158
Size:2512219, Duration(usec):15871134
Size:1896962, Duration(usec):12711781
Size:28432, Duration(usec):104205
Size:10478, Duration(usec):14909359
Size:1861328, Duration(usec):13024287
Size:55554, Duration(usec):258577
Size:21740, Duration(usec):45279
Size:4718048, Duration(usec):31409686
Size:592599, Duration(usec):13690387
Size:11302, Duration(usec):6841666
Size:1553795, Duration(usec):10071172
Size:74, Duration(usec):16871
Size:4902, Duration(usec):3907112
Size:3781362, Duration(usec):24925447
Size:4165940, Duration(usec):27318104
Size:223952, Duration(usec):22675876
Size:21497, Duration(usec):22608277
Size:595692, Duration(usec):3415784
Size:535871, Duration(usec):26198713
Size:17730939, Duration(usec):120036358
Size:8851364, Duration(usec):80951460
Size:3898, Duration(usec):291543
Size:4822459, Duration(usec):31683968
Size:527077, Duration(usec):3438111
Size:5576341, Duration(usec):37690247
Size:6303, Duration(usec):29876426
Size:17252, Duration(usec):1136588
Size:29109, Duration(usec):56559
Size:55982, Duration(usec):302555
Size:25861, Duration(usec):112184285
Size:62129, Duration(usec):11847483
Size:20467, Duration(usec):32122971
Size:37434, Duration(usec):23877016
Size:43493, Duration(usec):107405718
Size:42906, Duration(usec):70834153
Size:2350160, Duration(usec):22492693
Size:29660, Duration(usec):106750815
Size:24263, Duration(usec):10385013
Size:16241, Duration(usec):106422896
Size:4896, Duration(usec):46293
Size:47151, Duration(usec):230209
Size:2533, Duration(usec):103518838
