Size:56961, Duration(usec):297846
Size:48602, Duration(usec):222185
Size:152517, Duration(usec):824704
Size:48742, Duration(usec):234434
Size:73841, Duration(usec):421309
Size:436987, Duration(usec):2696397
Size:749494, Duration(usec):4667426
Size:21630, Duration(usec):69910
Size:2512219, Duration(usec):16312586
Size:1896962, Duration(usec):12337320
Size:28432, Duration(usec):92094
Size:10478, Duration(usec):10420686
Size:1861328, Duration(usec):11904073
Size:55554, Duration(usec):524745
Size:21740, Duration(usec):54139
Size:4718048, Duration(usec):30697604
Size:592599, Duration(usec):3883927
Size:11302, Duration(usec):37348
Size:1553795, Duration(usec):10007767
Size:74, Duration(usec):23100
Size:4902, Duration(usec):124161
Size:3781362, Duration(usec):25509824
Size:4165940, Duration(usec):27446041
Size:223952, Duration(usec):1337185
Size:21497, Duration(usec):70231
Size:595692, Duration(usec):3974252
Size:535871, Duration(usec):12509446
Size:17730939, Duration(usec):116484420
Size:8851364, Duration(usec):58397861
Size:3898, Duration(usec):61231
Size:4822459, Duration(usec):31897019
Size:527077, Duration(usec):3188728
Size:5576341, Duration(usec):36833951
Size:6303, Duration(usec):18703375
Size:17252, Duration(usec):15818
Size:29109, Duration(usec):124729
Size:55982, Duration(usec):157939
Size:25861, Duration(usec):60794547
Size:62129, Duration(usec):750202
Size:20467, Duration(usec):76956
Size:37434, Duration(usec):93901
Size:43493, Duration(usec):27021055
Size:42906, Duration(usec):148249
Size:2350160, Duration(usec):15359723
Size:29660, Duration(usec):21883079
Size:24263, Duration(usec):177159
Size:16241, Duration(usec):19642676
Size:4896, Duration(usec):6770
Size:47151, Duration(usec):176042
Size:2533, Duration(usec):38351
