Size:56961, Duration(usec):511186
Size:48602, Duration(usec):756929
Size:152517, Duration(usec):1312413
Size:48742, Duration(usec):171269
Size:73841, Duration(usec):276074
Size:436987, Duration(usec):4230260
Size:749494, Duration(usec):6019555
Size:21630, Duration(usec):157675
Size:2512219, Duration(usec):25435920
Size:1896962, Duration(usec):10004302
Size:28432, Duration(usec):509632
Size:10478, Duration(usec):24032527
Size:1861328, Duration(usec):19755750
Size:55554, Duration(usec):288221
Size:21740, Duration(usec):149371
Size:4718048, Duration(usec):42981780
Size:592599, Duration(usec):22965714
Size:11302, Duration(usec):835960
Size:1553795, Duration(usec):14211062
Size:74, Duration(usec):76601
Size:4902, Duration(usec):8645392
Size:3781362, Duration(usec):33257471
Size:4165940, Duration(usec):37420152
Size:223952, Duration(usec):31602118
Size:21497, Duration(usec):31332556
Size:595692, Duration(usec):2867087
Size:535871, Duration(usec):36064439
Size:17730939, Duration(usec):153595809
Size:8851364, Duration(usec):98417642
Size:3898, Duration(usec):41051
Size:4822459, Duration(usec):40866329
Size:527077, Duration(usec):3626077
Size:5576341, Duration(usec):45608036
Size:6303, Duration(usec):38243600
Size:17252, Duration(usec):281698
Size:29109, Duration(usec):66776
Size:55982, Duration(usec):433226
Size:25861, Duration(usec):142473653
Size:62129, Duration(usec):15907338
Size:20467, Duration(usec):37771499
Size:37434, Duration(usec):29770570
Size:43493, Duration(usec):135846629
Size:42906, Duration(usec):84277018
Size:2350160, Duration(usec):27757050
Size:29660, Duration(usec):134888634
Size:24263, Duration(usec):13687701
Size:16241, Duration(usec):134445800
Size:4896, Duration(usec):48880
Size:47151, Duration(usec):353664
Size:2533, Duration(usec):130380243
