Size:56961, Duration(usec):340366
Size:48602, Duration(usec):276624
Size:152517, Duration(usec):948433
Size:48742, Duration(usec):270866
Size:73841, Duration(usec):442547
Size:436987, Duration(usec):2947564
Size:749494, Duration(usec):4846989
Size:21630, Duration(usec):448353
Size:2512219, Duration(usec):13942303
Size:1896962, Duration(usec):12839601
Size:28432, Duration(usec):422030
Size:10478, Duration(usec):12982650
Size:1861328, Duration(usec):12400668
Size:55554, Duration(usec):329186
Size:21740, Duration(usec):117741
Size:4718048, Duration(usec):31710580
Size:592599, Duration(usec):12916025
Size:11302, Duration(usec):5214363
Size:1553795, Duration(usec):10653047
Size:74, Duration(usec):94675
Size:4902, Duration(usec):355149
Size:3781362, Duration(usec):25024098
Size:4165940, Duration(usec):27554429
Size:223952, Duration(usec):21474907
Size:21497, Duration(usec):21449442
Size:595692, Duration(usec):4369891
Size:535871, Duration(usec):25793827
Size:17730939, Duration(usec):118514196
Size:8851364, Duration(usec):77321261
Size:3898, Duration(usec):29530
Size:4822459, Duration(usec):31790295
Size:527077, Duration(usec):3793174
Size:5576341, Duration(usec):37397947
Size:6303, Duration(usec):29701162
Size:17252, Duration(usec):946869
Size:29109, Duration(usec):164869
Size:55982, Duration(usec):362311
Size:25861, Duration(usec):109332440
Size:62129, Duration(usec):8813817
Size:20467, Duration(usec):30902787
Size:37434, Duration(usec):22750917
Size:43493, Duration(usec):103742497
Size:42906, Duration(usec):65589352
Size:2350160, Duration(usec):18574207
Size:29660, Duration(usec):102941807
Size:24263, Duration(usec):7878846
Size:16241, Duration(usec):102550135
Size:4896, Duration(usec):30780
Size:47151, Duration(usec):731930
Size:2533, Duration(usec):99168634
