Size:56961, Duration(usec):350617
Size:48602, Duration(usec):264528
Size:152517, Duration(usec):958757
Size:48742, Duration(usec):304814
Size:73841, Duration(usec):445802
Size:436987, Duration(usec):2967669
Size:749494, Duration(usec):4798021
Size:21630, Duration(usec):499528
Size:2512219, Duration(usec):16676525
Size:1896962, Duration(usec):12169730
Size:28432, Duration(usec):376622
Size:10478, Duration(usec):15531723
Size:1861328, Duration(usec):13275713
Size:55554, Duration(usec):315227
Size:21740, Duration(usec):127151
Size:4718048, Duration(usec):31800868
Size:592599, Duration(usec):13350193
Size:11302, Duration(usec):4688628
Size:1553795, Duration(usec):10130791
Size:74, Duration(usec):58585
Size:4902, Duration(usec):2684474
Size:3781362, Duration(usec):25200459
Size:4165940, Duration(usec):27410154
Size:223952, Duration(usec):22122131
Size:21497, Duration(usec):22028000
Size:595692, Duration(usec):3507866
Size:535871, Duration(usec):26035874
Size:17730939, Duration(usec):118438114
Size:8851364, Duration(usec):78839047
Size:3898, Duration(usec):19100
Size:4822459, Duration(usec):32216216
Size:527077, Duration(usec):3813374
Size:5576341, Duration(usec):36260007
Size:6303, Duration(usec):30030629
Size:17252, Duration(usec):974627
Size:29109, Duration(usec):63073
Size:55982, Duration(usec):329148
Size:25861, Duration(usec):109172059
Size:62129, Duration(usec):9408951
Size:20467, Duration(usec):29744587
Size:37434, Duration(usec):22929109
Size:43493, Duration(usec):103695532
Size:42906, Duration(usec):67005170
Size:2350160, Duration(usec):18899060
Size:29660, Duration(usec):102856787
Size:24263, Duration(usec):7863481
Size:16241, Duration(usec):102525718
Size:4896, Duration(usec):20737
Size:47151, Duration(usec):715448
Size:2533, Duration(usec):99144027
