Size:56961, Duration(usec):2528713
Size:48602, Duration(usec):559184
Size:152517, Duration(usec):499408
Size:48742, Duration(usec):569298
Size:73841, Duration(usec):3602628
Size:436987, Duration(usec):5185855
Size:749494, Duration(usec):3921989
Size:21630, Duration(usec):118113
Size:2512219, Duration(usec):25205554
Size:1896962, Duration(usec):17959566
Size:28432, Duration(usec):163365
Size:10478, Duration(usec):18161482
Size:1861328, Duration(usec):17002734
Size:55554, Duration(usec):910301
Size:21740, Duration(usec):263649
Size:4718048, Duration(usec):52179286
Size:592599, Duration(usec):6541857
Size:11302, Duration(usec):96792
Size:1553795, Duration(usec):13043429
Size:74, Duration(usec):280050
Size:4902, Duration(usec):258755
Size:3781362, Duration(usec):36347014
Size:4165940, Duration(usec):42173855
Size:223952, Duration(usec):1551589
Size:21497, Duration(usec):178065
Size:595692, Duration(usec):8145060
Size:535871, Duration(usec):23744900
Size:17730939, Duration(usec):185412288
Size:8851364, Duration(usec):96261492
Size:3898, Duration(usec):28164
Size:4822459, Duration(usec):49464041
Size:527077, Duration(usec):1884768
Size:5576341, Duration(usec):52150227
Size:6303, Duration(usec):36169272
Size:17252, Duration(usec):20281
Size:29109, Duration(usec):888393
Size:55982, Duration(usec):110648
Size:25861, Duration(usec):130078503
Size:62129, Duration(usec):572631
Size:20467, Duration(usec):13177913
Size:37434, Duration(usec):900331
Size:43493, Duration(usec):95931809
Size:42906, Duration(usec):24600693
Size:2350160, Duration(usec):20106865
Size:29660, Duration(usec):90832792
Size:24263, Duration(usec):604138
Size:16241, Duration(usec):88438984
Size:4896, Duration(usec):16283
Size:47151, Duration(usec):123454
Size:2533, Duration(usec):68138268
