Size:56961, Duration(usec):545638
Size:48602, Duration(usec):1146518
Size:152517, Duration(usec):5458880
Size:48742, Duration(usec):304410
Size:73841, Duration(usec):530093
Size:436987, Duration(usec):12502158
Size:749494, Duration(usec):39566535
Size:21630, Duration(usec):941492
Size:2512219, Duration(usec):24813466
Size:1896962, Duration(usec):5628374
Size:28432, Duration(usec):569500
Size:10478, Duration(usec):24300859
Size:1861328, Duration(usec):14666035
Size:55554, Duration(usec):10150960
Size:21740, Duration(usec):10073478
Size:4718048, Duration(usec):96033144
Size:592599, Duration(usec):19369973
Size:11302, Duration(usec):1051440
Size:1553795, Duration(usec):60801365
Size:74, Duration(usec):3701085
Size:4902, Duration(usec):16583089
Size:3781362, Duration(usec):34003455
Size:4165940, Duration(usec):34469822
Size:223952, Duration(usec):91092073
Size:21497, Duration(usec):90974920
Size:595692, Duration(usec):1933888
Size:535871, Duration(usec):37080757
Size:17730939, Duration(usec):141036211
Size:8851364, Duration(usec):120659020
Size:3898, Duration(usec):24365420
Size:4822459, Duration(usec):47894977
Size:527077, Duration(usec):47792517
Size:5576341, Duration(usec):116407164
Size:6303, Duration(usec):46684140
Size:17252, Duration(usec):47156755
Size:29109, Duration(usec):239306
Size:55982, Duration(usec):48061999
Size:25861, Duration(usec):135575620
Size:62129, Duration(usec):83552455
Size:20467, Duration(usec):112545247
Size:37434, Duration(usec):42512442
Size:43493, Duration(usec):132245535
Size:42906, Duration(usec):113756237
Size:2350160, Duration(usec):101154440
Size:29660, Duration(usec):131806082
Size:24263, Duration(usec):22661676
Size:16241, Duration(usec):131610883
Size:4896, Duration(usec):43660273
Size:47151, Duration(usec):47013541
Size:2533, Duration(usec):129578018
