Size:56961, Duration(usec):249189
Size:48602, Duration(usec):170281
Size:152517, Duration(usec):885965
Size:48742, Duration(usec):179275
Size:73841, Duration(usec):378652
Size:436987, Duration(usec):2700139
Size:749494, Duration(usec):4526760
Size:21630, Duration(usec):27787
Size:2512219, Duration(usec):16396698
Size:1896962, Duration(usec):12148763
Size:28432, Duration(usec):108784
Size:10478, Duration(usec):12908620
Size:1861328, Duration(usec):11961477
Size:55554, Duration(usec):483371
Size:21740, Duration(usec):34390
Size:4718048, Duration(usec):30809780
Size:592599, Duration(usec):4580548
Size:11302, Duration(usec):33865
Size:1553795, Duration(usec):9980557
Size:74, Duration(usec):15911
Size:4902, Duration(usec):16988
Size:3781362, Duration(usec):25160587
Size:4165940, Duration(usec):26758481
Size:223952, Duration(usec):1184414
Size:21497, Duration(usec):643699
Size:595692, Duration(usec):3600092
Size:535871, Duration(usec):20553941
Size:17730939, Duration(usec):118518024
Size:8851364, Duration(usec):61577192
Size:3898, Duration(usec):105929
Size:4822459, Duration(usec):32002244
Size:527077, Duration(usec):3163225
Size:5576341, Duration(usec):37802791
Size:6303, Duration(usec):25472495
Size:17252, Duration(usec):40074
Size:29109, Duration(usec):112945
Size:55982, Duration(usec):555513
Size:25861, Duration(usec):90675728
Size:62129, Duration(usec):257700
Size:20467, Duration(usec):18242639
Size:37434, Duration(usec):5170239
Size:43493, Duration(usec):73946160
Size:42906, Duration(usec):25849966
Size:2350160, Duration(usec):13440030
Size:29660, Duration(usec):71387326
Size:24263, Duration(usec):38954
Size:16241, Duration(usec):70347834
Size:4896, Duration(usec):27279
Size:47151, Duration(usec):172457
Size:2533, Duration(usec):60190557
