Size:56961, Duration(usec):989440
Size:48602, Duration(usec):929503
Size:152517, Duration(usec):2754269
Size:48742, Duration(usec):476604
Size:73841, Duration(usec):1311699
Size:436987, Duration(usec):2676942
Size:749494, Duration(usec):7601818
Size:21630, Duration(usec):236902
Size:2512219, Duration(usec):30525501
Size:1896962, Duration(usec):20044418
Size:28432, Duration(usec):298551
Size:10478, Duration(usec):30424163
Size:1861328, Duration(usec):23078825
Size:55554, Duration(usec):500477
Size:21740, Duration(usec):628160
Size:4718048, Duration(usec):20127089
Size:592599, Duration(usec):26379700
Size:11302, Duration(usec):15907454
Size:1553795, Duration(usec):15258521
Size:74, Duration(usec):266323
Size:4902, Duration(usec):23503195
Size:3781362, Duration(usec):39500090
Size:4165940, Duration(usec):35578113
Size:223952, Duration(usec):14490556
Size:21497, Duration(usec):14363929
Size:595692, Duration(usec):16217524
Size:535871, Duration(usec):42199916
Size:17730939, Duration(usec):160002836
Size:8851364, Duration(usec):109189368
Size:3898, Duration(usec):104375
Size:4822459, Duration(usec):52956615
Size:527077, Duration(usec):6163680
Size:5576341, Duration(usec):54755133
Size:6303, Duration(usec):51771213
Size:17252, Duration(usec):4834160
Size:29109, Duration(usec):10124294
Size:55982, Duration(usec):4527622
Size:25861, Duration(usec):155049924
Size:62129, Duration(usec):7338837
Size:20467, Duration(usec):51267141
Size:37434, Duration(usec):47884423
Size:43493, Duration(usec):152052555
Size:42906, Duration(usec):102838845
Size:2350160, Duration(usec):14316011
Size:29660, Duration(usec):151668916
Size:24263, Duration(usec):24821530
Size:16241, Duration(usec):151513531
Size:4896, Duration(usec):157903
Size:47151, Duration(usec):430278
Size:2533, Duration(usec):149665401
