Size:56961, Duration(usec):245679
Size:48602, Duration(usec):208715
Size:152517, Duration(usec):861405
Size:48742, Duration(usec):216376
Size:73841, Duration(usec):356006
Size:436987, Duration(usec):2697644
Size:749494, Duration(usec):4688569
Size:21630, Duration(usec):31650
Size:2512219, Duration(usec):16560733
Size:1896962, Duration(usec):12686526
Size:28432, Duration(usec):76583
Size:10478, Duration(usec):14840865
Size:1861328, Duration(usec):11879199
Size:55554, Duration(usec):213508
Size:21740, Duration(usec):31995
Size:4718048, Duration(usec):30867356
Size:592599, Duration(usec):10102979
Size:11302, Duration(usec):1233735
Size:1553795, Duration(usec):10203526
Size:74, Duration(usec):17554
Size:4902, Duration(usec):28475
Size:3781362, Duration(usec):25684109
Size:4165940, Duration(usec):26979735
Size:223952, Duration(usec):14452663
Size:21497, Duration(usec):14123564
Size:595692, Duration(usec):3947002
Size:535871, Duration(usec):25084015
Size:17730939, Duration(usec):117195916
Size:8851364, Duration(usec):74573655
Size:3898, Duration(usec):35048
Size:4822459, Duration(usec):32491708
Size:527077, Duration(usec):3470124
Size:5576341, Duration(usec):36845901
Size:6303, Duration(usec):29175427
Size:17252, Duration(usec):25436
Size:29109, Duration(usec):97558
Size:55982, Duration(usec):230001
Size:25861, Duration(usec):103346942
Size:62129, Duration(usec):277301
Size:20467, Duration(usec):27065633
Size:37434, Duration(usec):18473656
Size:43493, Duration(usec):94977854
Size:42906, Duration(usec):56762449
Size:2350160, Duration(usec):15414877
Size:29660, Duration(usec):93709178
Size:24263, Duration(usec):58839
Size:16241, Duration(usec):93323647
Size:4896, Duration(usec):44850
Size:47151, Duration(usec):193472
Size:2533, Duration(usec):88248028
