Size:56961, Duration(usec):68468
Size:48602, Duration(usec):40357
Size:152517, Duration(usec):311434
Size:48742, Duration(usec):57558
Size:73841, Duration(usec):112225
Size:436987, Duration(usec):1886935
Size:749494, Duration(usec):4249646
Size:21630, Duration(usec):277005
Size:2512219, Duration(usec):16558142
Size:1896962, Duration(usec):12264990
Size:28432, Duration(usec):169207
Size:10478, Duration(usec):15420919
Size:1861328, Duration(usec):11179598
Size:55554, Duration(usec):149107
Size:21740, Duration(usec):45788
Size:4718048, Duration(usec):30860645
Size:592599, Duration(usec):11314449
Size:11302, Duration(usec):4796216
Size:1553795, Duration(usec):13145309
Size:74, Duration(usec):21067
Size:4902, Duration(usec):2596443
Size:3781362, Duration(usec):24086958
Size:4165940, Duration(usec):27855164
Size:223952, Duration(usec):20535368
Size:21497, Duration(usec):20395256
Size:595692, Duration(usec):3202551
Size:535871, Duration(usec):25156312
Size:17730939, Duration(usec):115158915
Size:8851364, Duration(usec):78641237
Size:3898, Duration(usec):30030
Size:4822459, Duration(usec):31169000
Size:527077, Duration(usec):2494111
Size:5576341, Duration(usec):36460539
Size:6303, Duration(usec):28985766
Size:17252, Duration(usec):248082
Size:29109, Duration(usec):45312
Size:55982, Duration(usec):107231
Size:25861, Duration(usec):106031010
Size:62129, Duration(usec):7654552
Size:20467, Duration(usec):30129118
Size:37434, Duration(usec):22180161
Size:43493, Duration(usec):100537501
Size:42906, Duration(usec):66902794
Size:2350160, Duration(usec):19271924
Size:29660, Duration(usec):99866678
Size:24263, Duration(usec):8034552
Size:16241, Duration(usec):99474712
Size:4896, Duration(usec):57842
Size:47151, Duration(usec):98663
Size:2533, Duration(usec):96093498
