Size:56961, Duration(usec):1373846
Size:48602, Duration(usec):1811428
Size:152517, Duration(usec):2001134
Size:48742, Duration(usec):750076
Size:73841, Duration(usec):586363
Size:436987, Duration(usec):5653165
Size:749494, Duration(usec):10030554
Size:21630, Duration(usec):158269
Size:2512219, Duration(usec):54241918
Size:1896962, Duration(usec):13208204
Size:28432, Duration(usec):771872
Size:10478, Duration(usec):47220265
Size:1861328, Duration(usec):39301635
Size:55554, Duration(usec):263330
Size:21740, Duration(usec):135302
Size:4718048, Duration(usec):40115578
Size:592599, Duration(usec):22047151
Size:11302, Duration(usec):1741624
Size:1553795, Duration(usec):22378677
Size:74, Duration(usec):917920
Size:4902, Duration(usec):148017
Size:3781362, Duration(usec):55024810
Size:4165940, Duration(usec):297920041
Size:223952, Duration(usec):24779371
Size:21497, Duration(usec):23398321
Size:595692, Duration(usec):6304460
Size:535871, Duration(usec):9691605
Size:17730939, Duration(usec):380579325
Size:8851364, Duration(usec):194892202
Size:3898, Duration(usec):464545
Size:4822459, Duration(usec):333001393
Size:527077, Duration(usec):9527703
Size:5576341, Duration(usec):259499286
Size:6303, Duration(usec):349840
Size:17252, Duration(usec):332651
Size:29109, Duration(usec):234506
Size:55982, Duration(usec):2423198
Size:25861, Duration(usec):11943956
Size:62129, Duration(usec):7625725
Size:20467, Duration(usec):220336575
Size:37434, Duration(usec):276938264
Size:43493, Duration(usec):290746576
Size:42906, Duration(usec):123723676
Size:2350160, Duration(usec):20860888
Size:29660, Duration(usec):8763848
Size:24263, Duration(usec):178949130
Size:16241, Duration(usec):6362879
Size:4896, Duration(usec):24399790
Size:47151, Duration(usec):39472865
Size:2533, Duration(usec):11654300
