Size:56961, Duration(usec):3239453
Size:48602, Duration(usec):166656
Size:152517, Duration(usec):6803608
Size:48742, Duration(usec):190681
Size:73841, Duration(usec):6460035
Size:436987, Duration(usec):3948315
Size:749494, Duration(usec):11765585
Size:21630, Duration(usec):104774
Size:2512219, Duration(usec):44722217
Size:1896962, Duration(usec):36804262
Size:28432, Duration(usec):134157
Size:10478, Duration(usec):37801223
Size:1861328, Duration(usec):15997044
Size:55554, Duration(usec):426273
Size:21740, Duration(usec):168461
Size:4718048, Duration(usec):77703739
Size:592599, Duration(usec):4401819
Size:11302, Duration(usec):3586983
Size:1553795, Duration(usec):38143561
Size:74, Duration(usec):179622
Size:4902, Duration(usec):169739
Size:3781362, Duration(usec):331776577
Size:4165940, Duration(usec):315352314
Size:223952, Duration(usec):3739479
Size:21497, Duration(usec):3161812
Size:595692, Duration(usec):32738595
Size:535871, Duration(usec):27175967
Size:17730939, Duration(usec):139298696
Size:8851364, Duration(usec):396014846
Size:3898, Duration(usec):1306571
Size:4822459, Duration(usec):190743973
Size:527077, Duration(usec):27914132
Size:5576341, Duration(usec):390375822
Size:6303, Duration(usec):635473
Size:17252, Duration(usec):11797674
Size:29109, Duration(usec):4275912
Size:55982, Duration(usec):8695532
Size:25861, Duration(usec):1600261
Size:62129, Duration(usec):1792524
Size:20467, Duration(usec):351229875
Size:37434, Duration(usec):134979584
Size:43493, Duration(usec):49601912
Size:42906, Duration(usec):324505965
Size:2350160, Duration(usec):119683678
Size:29660, Duration(usec):2190019
Size:24263, Duration(usec):197132501
Size:16241, Duration(usec):1519162
Size:4896, Duration(usec):17721845
Size:47151, Duration(usec):44622070
Size:2533, Duration(usec):6605570
