Size:56961, Duration(usec):9515263
Size:48602, Duration(usec):5253330
Size:152517, Duration(usec):5737548
Size:48742, Duration(usec):4835392
Size:73841, Duration(usec):4194933
Size:436987, Duration(usec):5954255
Size:749494, Duration(usec):12569070
Size:21630, Duration(usec):99389
Size:2512219, Duration(usec):48632157
Size:1896962, Duration(usec):24433518
Size:28432, Duration(usec):351831
Size:10478, Duration(usec):41581696
Size:1861328, Duration(usec):39994629
Size:55554, Duration(usec):166193
Size:21740, Duration(usec):110067
Size:4718048, Duration(usec):91940536
Size:592599, Duration(usec):21417211
Size:11302, Duration(usec):556101
Size:1553795, Duration(usec):18714418
Size:74, Duration(usec):476471
Size:4902, Duration(usec):164906
Size:3781362, Duration(usec):65049039
Size:4165940, Duration(usec):60288967
Size:223952, Duration(usec):1119459
Size:21497, Duration(usec):55838
Size:595692, Duration(usec):4897364
Size:535871, Duration(usec):13708523
Size:17730939, Duration(usec):457592783
Size:8851364, Duration(usec):211458580
Size:3898, Duration(usec):346050
Size:4822459, Duration(usec):135090371
Size:527077, Duration(usec):26936344
Size:5576341, Duration(usec):227638721
Size:6303, Duration(usec):1581239
Size:17252, Duration(usec):10312206
Size:29109, Duration(usec):127616
Size:55982, Duration(usec):3110005
Size:25861, Duration(usec):3793257
Size:62129, Duration(usec):248030
Size:20467, Duration(usec):188685901
Size:37434, Duration(usec):79048474
Size:43493, Duration(usec):367929955
Size:42906, Duration(usec):139808789
Size:2350160, Duration(usec):198861808
Size:29660, Duration(usec):35893851
Size:24263, Duration(usec):461183
Size:16241, Duration(usec):62920984
Size:4896, Duration(usec):21825890
Size:47151, Duration(usec):54442758
Size:2533, Duration(usec):42594087
