Size:56961, Duration(usec):263520
Size:48602, Duration(usec):211124
Size:152517, Duration(usec):823460
Size:48742, Duration(usec):234598
Size:73841, Duration(usec):356921
Size:436987, Duration(usec):2668208
Size:749494, Duration(usec):4726796
Size:21630, Duration(usec):67714
Size:2512219, Duration(usec):16840804
Size:1896962, Duration(usec):12630085
Size:28432, Duration(usec):107867
Size:10478, Duration(usec):15085611
Size:1861328, Duration(usec):12640044
Size:55554, Duration(usec):245675
Size:21740, Duration(usec):70880
Size:4718048, Duration(usec):31268677
Size:592599, Duration(usec):10663761
Size:11302, Duration(usec):1261047
Size:1553795, Duration(usec):9931126
Size:74, Duration(usec):21075
Size:4902, Duration(usec):29191
Size:3781362, Duration(usec):26061213
Size:4165940, Duration(usec):27552304
Size:223952, Duration(usec):14742402
Size:21497, Duration(usec):14485656
Size:595692, Duration(usec):3860159
Size:535871, Duration(usec):25414669
Size:17730939, Duration(usec):118989102
Size:8851364, Duration(usec):74620768
Size:3898, Duration(usec):10282
Size:4822459, Duration(usec):33067268
Size:527077, Duration(usec):3349831
Size:5576341, Duration(usec):37237371
Size:6303, Duration(usec):29765911
Size:17252, Duration(usec):69956
Size:29109, Duration(usec):603833
Size:55982, Duration(usec):319515
Size:25861, Duration(usec):105163897
Size:62129, Duration(usec):284589
Size:20467, Duration(usec):27614165
Size:37434, Duration(usec):19099828
Size:43493, Duration(usec):96728671
Size:42906, Duration(usec):56818648
Size:2350160, Duration(usec):15517331
Size:29660, Duration(usec):95520670
Size:24263, Duration(usec):82355
Size:16241, Duration(usec):94927917
Size:4896, Duration(usec):14897
Size:47151, Duration(usec):190756
Size:2533, Duration(usec):89853491
