Size:56961, Duration(usec):306279
Size:48602, Duration(usec):239105
Size:152517, Duration(usec):989371
Size:48742, Duration(usec):258914
Size:73841, Duration(usec):457028
Size:436987, Duration(usec):2757786
Size:749494, Duration(usec):4743704
Size:21630, Duration(usec):62691
Size:2512219, Duration(usec):16911574
Size:1896962, Duration(usec):12639637
Size:28432, Duration(usec):119774
Size:10478, Duration(usec):9876575
Size:1861328, Duration(usec):12000992
Size:55554, Duration(usec):408119
Size:21740, Duration(usec):123317
Size:4718048, Duration(usec):30835680
Size:592599, Duration(usec):3780725
Size:11302, Duration(usec):219419
Size:1553795, Duration(usec):10028804
Size:74, Duration(usec):23536
Size:4902, Duration(usec):125843
Size:3781362, Duration(usec):24828452
Size:4165940, Duration(usec):27131343
Size:223952, Duration(usec):1398918
Size:21497, Duration(usec):58284
Size:595692, Duration(usec):3750763
Size:535871, Duration(usec):12323778
Size:17730939, Duration(usec):118020878
Size:8851364, Duration(usec):58705846
Size:3898, Duration(usec):96828
Size:4822459, Duration(usec):31247606
Size:527077, Duration(usec):3382675
Size:5576341, Duration(usec):36848102
Size:6303, Duration(usec):18106873
Size:17252, Duration(usec):68751
Size:29109, Duration(usec):116031
Size:55982, Duration(usec):286319
Size:25861, Duration(usec):62493229
Size:62129, Duration(usec):269139
Size:20467, Duration(usec):94085
Size:37434, Duration(usec):143858
Size:43493, Duration(usec):28537572
Size:42906, Duration(usec):289023
Size:2350160, Duration(usec):15566668
Size:29660, Duration(usec):23398632
Size:24263, Duration(usec):361862
Size:16241, Duration(usec):21151205
Size:4896, Duration(usec):24031
Size:47151, Duration(usec):236473
Size:2533, Duration(usec):830637
