Size:56961, Duration(usec):778469
Size:48602, Duration(usec):112295
Size:152517, Duration(usec):830217
Size:48742, Duration(usec):112412
Size:73841, Duration(usec):336080
Size:436987, Duration(usec):2696276
Size:749494, Duration(usec):4867236
Size:21630, Duration(usec):314258
Size:2512219, Duration(usec):16886825
Size:1896962, Duration(usec):12491940
Size:28432, Duration(usec):364691
Size:10478, Duration(usec):15887007
Size:1861328, Duration(usec):12395355
Size:55554, Duration(usec):126828
Size:21740, Duration(usec):32966
Size:4718048, Duration(usec):33210505
Size:592599, Duration(usec):13180511
Size:11302, Duration(usec):5958110
Size:1553795, Duration(usec):11094929
Size:74, Duration(usec):6303
Size:4902, Duration(usec):4916159
Size:3781362, Duration(usec):24835029
Size:4165940, Duration(usec):25869600
Size:223952, Duration(usec):24409298
Size:21497, Duration(usec):24392201
Size:595692, Duration(usec):3990573
Size:535871, Duration(usec):25958123
Size:17730939, Duration(usec):120380137
Size:8851364, Duration(usec):79807464
Size:3898, Duration(usec):106296
Size:4822459, Duration(usec):31973528
Size:527077, Duration(usec):3779434
Size:5576341, Duration(usec):37270727
Size:6303, Duration(usec):30150155
Size:17252, Duration(usec):1364700
Size:29109, Duration(usec):95569
Size:55982, Duration(usec):275710
Size:25861, Duration(usec):112439980
Size:62129, Duration(usec):13604135
Size:20467, Duration(usec):31718636
Size:37434, Duration(usec):24071800
Size:43493, Duration(usec):107733729
Size:42906, Duration(usec):69781343
Size:2350160, Duration(usec):23078187
Size:29660, Duration(usec):107017845
Size:24263, Duration(usec):9296874
Size:16241, Duration(usec):106750830
Size:4896, Duration(usec):12769
Size:47151, Duration(usec):138213
Size:2533, Duration(usec):103846785
