Size:56961, Duration(usec):994134
Size:48602, Duration(usec):396221
Size:152517, Duration(usec):7173686
Size:48742, Duration(usec):248359
Size:73841, Duration(usec):8827313
Size:436987, Duration(usec):3783472
Size:749494, Duration(usec):36328814
Size:21630, Duration(usec):1226437
Size:2512219, Duration(usec):100910906
Size:1896962, Duration(usec):94079577
Size:28432, Duration(usec):895995
Size:10478, Duration(usec):100205619
Size:1861328, Duration(usec):6737630
Size:55554, Duration(usec):1390136
Size:21740, Duration(usec):1247011
Size:4718048, Duration(usec):55297090
Size:592599, Duration(usec):6745981
Size:11302, Duration(usec):89763883
Size:1553795, Duration(usec):22935547
Size:74, Duration(usec):114177
Size:4902, Duration(usec):92514096
Size:3781362, Duration(usec):93579766
Size:4165940, Duration(usec):34266566
Size:223952, Duration(usec):52052877
Size:21497, Duration(usec):52459545
Size:595692, Duration(usec):106539481
Size:535871, Duration(usec):97656643
Size:17730939, Duration(usec):61055784
Size:8851364, Duration(usec):177888660
Size:3898, Duration(usec):21505148
Size:4822459, Duration(usec):142248293
Size:527077, Duration(usec):32289444
Size:5576341, Duration(usec):77472851
Size:6303, Duration(usec):141288332
Size:17252, Duration(usec):31203921
Size:29109, Duration(usec):100147430
Size:55982, Duration(usec):30717464
Size:25861, Duration(usec):55667042
Size:62129, Duration(usec):44782445
Size:20467, Duration(usec):73620428
Size:37434, Duration(usec):138277577
Size:43493, Duration(usec):52327360
Size:42906, Duration(usec):171343059
Size:2350160, Duration(usec):64992873
Size:29660, Duration(usec):51870202
Size:24263, Duration(usec):22813594
Size:16241, Duration(usec):51649008
Size:4896, Duration(usec):25999511
Size:47151, Duration(usec):26528582
Size:2533, Duration(usec):49666954
