Size:56961, Duration(usec):812923
Size:48602, Duration(usec):432236
Size:152517, Duration(usec):3333906
Size:48742, Duration(usec):253050
Size:73841, Duration(usec):765511
Size:436987, Duration(usec):9435778
Size:749494, Duration(usec):13549868
Size:21630, Duration(usec):139464
Size:2512219, Duration(usec):81531049
Size:1896962, Duration(usec):52519786
Size:28432, Duration(usec):354002
Size:10478, Duration(usec):80582352
Size:1861328, Duration(usec):7553703
Size:55554, Duration(usec):6249534
Size:21740, Duration(usec):6163838
Size:4718048, Duration(usec):63798034
Size:592599, Duration(usec):6538066
Size:11302, Duration(usec):46096877
Size:1553795, Duration(usec):13980303
Size:74, Duration(usec):264368
Size:4902, Duration(usec):70392624
Size:3781362, Duration(usec):36959033
Size:4165940, Duration(usec):86482255
Size:223952, Duration(usec):55255775
Size:21497, Duration(usec):55106860
Size:595692, Duration(usec):52996258
Size:535871, Duration(usec):37690086
Size:17730939, Duration(usec):69755461
Size:8851364, Duration(usec):110792904
Size:3898, Duration(usec):1166533
Size:4822459, Duration(usec):126406754
Size:527077, Duration(usec):18579528
Size:5576341, Duration(usec):59536229
Size:6303, Duration(usec):124522777
Size:17252, Duration(usec):16416649
Size:29109, Duration(usec):43531483
Size:55982, Duration(usec):16187346
Size:25861, Duration(usec):62062847
Size:62129, Duration(usec):46008082
Size:20467, Duration(usec):54025001
Size:37434, Duration(usec):118389885
Size:43493, Duration(usec):57294618
Size:42906, Duration(usec):100716132
Size:2350160, Duration(usec):69115317
Size:29660, Duration(usec):56621581
Size:24263, Duration(usec):69556345
Size:16241, Duration(usec):56300251
Size:4896, Duration(usec):10513905
Size:47151, Duration(usec):10669311
Size:2533, Duration(usec):53447818
