Size:56961, Duration(usec):680974
Size:48602, Duration(usec):382357
Size:152517, Duration(usec):254231
Size:48742, Duration(usec):425336
Size:73841, Duration(usec):1922284
Size:436987, Duration(usec):4835255
Size:749494, Duration(usec):4328280
Size:21630, Duration(usec):153128
Size:2512219, Duration(usec):19330234
Size:1896962, Duration(usec):15802101
Size:28432, Duration(usec):191593
Size:10478, Duration(usec):18566899
Size:1861328, Duration(usec):15852624
Size:55554, Duration(usec):1162464
Size:21740, Duration(usec):740996
Size:4718048, Duration(usec):40562548
Size:592599, Duration(usec):17131102
Size:11302, Duration(usec):8224642
Size:1553795, Duration(usec):12084579
Size:74, Duration(usec):43417
Size:4902, Duration(usec):5704484
Size:3781362, Duration(usec):30389355
Size:4165940, Duration(usec):37948604
Size:223952, Duration(usec):30785285
Size:21497, Duration(usec):30591393
Size:595692, Duration(usec):4699404
Size:535871, Duration(usec):31375368
Size:17730939, Duration(usec):147685944
Size:8851364, Duration(usec):96247929
Size:3898, Duration(usec):12603
Size:4822459, Duration(usec):39010792
Size:527077, Duration(usec):1807540
Size:5576341, Duration(usec):45986568
Size:6303, Duration(usec):36921974
Size:17252, Duration(usec):317426
Size:29109, Duration(usec):133625
Size:55982, Duration(usec):95988
Size:25861, Duration(usec):138915462
Size:62129, Duration(usec):17787999
Size:20467, Duration(usec):39466930
Size:37434, Duration(usec):29836261
Size:43493, Duration(usec):133333312
Size:42906, Duration(usec):84546823
Size:2350160, Duration(usec):28458738
Size:29660, Duration(usec):132978328
Size:24263, Duration(usec):18188655
Size:16241, Duration(usec):132674983
Size:4896, Duration(usec):28092
Size:47151, Duration(usec):111934
Size:2533, Duration(usec):129286973
