Size:56961, Duration(usec):474117
Size:48602, Duration(usec):466420
Size:152517, Duration(usec):442218
Size:48742, Duration(usec):489565
Size:73841, Duration(usec):1467882
Size:436987, Duration(usec):4944588
Size:749494, Duration(usec):3808221
Size:21630, Duration(usec):164204
Size:2512219, Duration(usec):21652885
Size:1896962, Duration(usec):16091881
Size:28432, Duration(usec):536922
Size:10478, Duration(usec):19926859
Size:1861328, Duration(usec):16870112
Size:55554, Duration(usec):273514
Size:21740, Duration(usec):72896
Size:4718048, Duration(usec):38340498
Size:592599, Duration(usec):15809555
Size:11302, Duration(usec):4643112
Size:1553795, Duration(usec):13833457
Size:74, Duration(usec):32207
Size:4902, Duration(usec):655144
Size:3781362, Duration(usec):32390903
Size:4165940, Duration(usec):33291485
Size:223952, Duration(usec):21637197
Size:21497, Duration(usec):21330890
Size:595692, Duration(usec):3985548
Size:535871, Duration(usec):34730635
Size:17730939, Duration(usec):148897281
Size:8851364, Duration(usec):98021512
Size:3898, Duration(usec):21708
Size:4822459, Duration(usec):39367234
Size:527077, Duration(usec):2573548
Size:5576341, Duration(usec):48398266
Size:6303, Duration(usec):36050663
Size:17252, Duration(usec):35998
Size:29109, Duration(usec):202929
Size:55982, Duration(usec):98378
Size:25861, Duration(usec):135064812
Size:62129, Duration(usec):2414870
Size:20467, Duration(usec):38662762
Size:37434, Duration(usec):25485926
Size:43493, Duration(usec):126633248
Size:42906, Duration(usec):80487943
Size:2350160, Duration(usec):19069794
Size:29660, Duration(usec):125661801
Size:24263, Duration(usec):3611004
Size:16241, Duration(usec):125061434
Size:4896, Duration(usec):10440
Size:47151, Duration(usec):175341
Size:2533, Duration(usec):120048008
