Size:56961, Duration(usec):3716460
Size:48602, Duration(usec):3296702
Size:152517, Duration(usec):6926310
Size:48742, Duration(usec):138699
Size:73841, Duration(usec):2047151
Size:436987, Duration(usec):4923076
Size:749494, Duration(usec):8075330
Size:21630, Duration(usec):178303
Size:2512219, Duration(usec):20702212
Size:1896962, Duration(usec):33440341
Size:28432, Duration(usec):767679
Size:10478, Duration(usec):6645561
Size:1861328, Duration(usec):31898776
Size:55554, Duration(usec):230449
Size:21740, Duration(usec):109304
Size:4718048, Duration(usec):80936996
Size:592599, Duration(usec):7348167
Size:11302, Duration(usec):533909
Size:1553795, Duration(usec):19717362
Size:74, Duration(usec):132646
Size:4902, Duration(usec):278400
Size:3781362, Duration(usec):57136418
Size:4165940, Duration(usec):82676592
Size:223952, Duration(usec):22885215
Size:21497, Duration(usec):19818069
Size:595692, Duration(usec):7170777
Size:535871, Duration(usec):15249041
Size:17730939, Duration(usec):375430771
Size:8851364, Duration(usec):124410524
Size:3898, Duration(usec):133158
Size:4822459, Duration(usec):36715476
Size:527077, Duration(usec):12950142
Size:5576341, Duration(usec):112882161
Size:6303, Duration(usec):629279
Size:17252, Duration(usec):916393
Size:29109, Duration(usec):354475
Size:55982, Duration(usec):6481597
Size:25861, Duration(usec):515637
Size:62129, Duration(usec):2143046
Size:20467, Duration(usec):34601870
Size:37434, Duration(usec):80742
Size:43493, Duration(usec):195902998
Size:42906, Duration(usec):292822
Size:2350160, Duration(usec):81922812
Size:29660, Duration(usec):275636
Size:24263, Duration(usec):328148
Size:16241, Duration(usec):166776
Size:4896, Duration(usec):3100417
Size:47151, Duration(usec):17814338
Size:2533, Duration(usec):15015
